#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
92    1563439885.81    1563439889.47    3.66199994087    30    0.8999    26.997    4.56189994087    0.0    0
93    1563439886.06    1563439889.53    3.47099995613    1    0.0526    0.0526    3.52359995613    0.0    0
94    1563439886.27    1563439889.53    3.26399993896    1    0.0413    0.0413    3.30529993896    0.0    0
95    1563439886.31    1563439889.54    3.22200012207    32    0.2363    7.5616    3.45830012207    0.0    0
96    1563439886.47    1563439889.59    3.12299990654    1    1.857    1.857    4.97999990654    0.0    0
97    1563439886.55    1563439889.6    3.04299998283    1    0.0555    0.0555    3.09849998283    0.0    0
98    1563439886.6    1563439889.6    2.9929997921    16    0.012    0.192    3.0049997921    0.0    0
99    1563439886.64    1563439889.61    2.97699999809    16    0.0216    0.3456    2.99859999809    0.0    0
100    1563439886.73    1563439889.63    2.90300011635    30    0.8508    25.524    3.75380011635    0.0    0
101    1563439886.9    1563439889.68    2.78200006485    16    1.1161    17.8576    3.89810006485    0.0    0
102    1563439887.52    1563439889.7    2.17200016975    1    0.0489    0.0489    2.22090016975    0.0    0
103    1563439887.55    1563439889.7    2.14599990845    16    3.1396    50.2336    5.28559990845    0.0    0
104    1563439887.58    1563439889.71    2.13499999046    32    0.2691    8.6112    2.40409999046    0.0    0
105    1563439887.59    1563439889.77    2.18300008774    30    1.1181    33.543    3.30110008774    0.0    0
106    1563439887.82    1563439889.82    1.99599981308    16    3.18    50.88    5.17599981308    0.0    0
107    1563439887.85    1563439889.83    1.98500013351    1    0.0563    0.0563    2.04130013351    0.0    0
108    1563439888.71    1563439889.84    1.125    30    0.8786    26.358    2.0036    0.0    0
109    1563439889.06    1563439889.88    0.822999954224    1    3.6873    3.6873    4.51029995422    0.0    0
110    1563439889.51    1563439889.89    0.376999855042    4    0.0157    0.0628    0.392699855042    0.0    0
111    1563439889.51    1563439889.89    0.375    8    0.0045    0.036    0.3795    0.0    0
112    1563439889.52    1563439889.89    0.378000020981    16    0.0063    0.1008    0.384300020981    0.0    0
113    1563439889.52    1563439889.91    0.391000032425    32    0.0064    0.2048    0.397400032425    0.0    0
114    1563439889.52    1563439889.97    0.443000078201    64    0.0066    0.4224    0.449600078201    0.0    0
115    1563439889.53    1563439890.19    0.661999940872    128    0.0169    2.1632    0.678899940872    0.0    0
116    1563439889.53    1563439891.11    1.57700014114    256    0.0242    6.1952    1.60120014114    0.0    0
117    1563439889.56    1563439894.98    5.41700005531    64    4.3387    277.6768    9.75570005531    0.0    0
118    1563439889.6    1563439895.19    5.59399986267    30    0.8722    26.166    6.46619986267    0.0    0
119    1563439890.37    1563439895.24    4.875    4    0.0728    0.2912    4.9478    0.0    0
120    1563439890.37    1563439895.24    4.87300014496    8    0.0132    0.1056    4.88620014496    0.0    0
121    1563439890.37    1563439895.25    4.87300014496    16    0.0129    0.2064    4.88590014496    0.0    0
122    1563439890.38    1563439895.26    4.88400006294    32    0.0137    0.4384    4.89770006294    0.0    0
123    1563439890.38    1563439895.31    4.93699979782    64    0.0213    1.3632    4.95829979782    0.0    0
124    1563439890.44    1563439895.53    5.09200000763    128    0.9154    117.1712    6.00740000763    0.0    0
125    1563439890.46    1563439896.39    5.9359998703    1    0.0651    0.0651    6.0010998703    0.0    0
126    1563439890.48    1563439896.4    5.91199994087    30    0.8904    26.712    6.80239994087    0.0    0
127    1563439890.72    1563439896.44    5.72000002861    16    4.0119    64.1904    9.73190002861    0.0    0
128    1563439890.72    1563439896.45    5.72799992561    1    0.0533    0.0533    5.78129992561    0.0    0
129    1563439890.78    1563439896.45    5.67100000381    1    0.0002    0.0002    5.67120000381    0.0    0
130    1563439890.79    1563439896.45    5.66100001335    1    0.0166    0.0166    5.67760001335    0.0    0
131    1563439890.81    1563439896.45    5.6400001049    2    0.0071    0.0142    5.6471001049    0.0    0
132    1563439890.84    1563439896.45    5.61699986458    2    0.0315    0.063    5.64849986458    0.0    0
133    1563439890.9    1563439896.46    5.55599999428    1    0.0003    0.0003    5.55629999428    0.0    0
134    1563439890.91    1563439896.46    5.54699993134    1    0.0003    0.0003    5.54729993134    0.0    0
135    1563439890.91    1563439896.46    5.54600000381    1    0.0354    0.0354    5.58140000381    0.0    0
136    1563439890.95    1563439896.46    5.5070002079    2    0.0182    0.0364    5.5252002079    0.0    0
137    1563439890.97    1563439896.46    5.48699998856    16    0.0049    0.0784    5.49189998856    0.0    0
138    1563439891.03    1563439896.47    5.44199991226    16    0.0069    0.1104    5.44889991226    0.0    0
139    1563439891.04    1563439896.49    5.4509999752    16    3.1932    51.0912    8.6441999752    0.0    0
140    1563439891.07    1563439896.51    5.43300008774    1    0.0451    0.0451    5.47810008774    0.0    0
141    1563439891.11    1563439896.51    5.39999985695    32    1.0171    32.5472    6.41709985695    0.0    0
142    1563439891.14    1563439896.56    5.41799998283    16    0.0061    0.0976    5.42409998283    0.0    0
143    1563439891.2    1563439896.57    5.37299990654    16    0.006    0.096    5.37899990654    0.0    0
144    1563439891.26    1563439896.59    5.32899999619    16    0.0061    0.0976    5.33509999619    0.0    0
145    1563439891.27    1563439896.6    5.33400011063    1    0.0002    0.0002    5.33420011063    0.0    0
146    1563439891.27    1563439896.6    5.32999992371    4    0.0008    0.0032    5.33079992371    0.0    0
147    1563439891.39    1563439896.61    5.21200013161    1    0.014    0.014    5.22600013161    0.0    0
148    1563439891.42    1563439896.61    5.1850001812    30    0.8857    26.571    6.0707001812    0.0    0
149    1563439891.45    1563439896.67    5.22099995613    16    1.9221    30.7536    7.14309995613    0.0    0
150    1563439891.65    1563439896.68    5.02900004387    1    0.0428    0.0428    5.07180004387    0.0    0
151    1563439891.7    1563439896.68    4.98500013351    16    0.3964    6.3424    5.38140013351    0.0    0
152    1563439891.94    1563439896.7    4.75200009346    8    0.018    0.144    4.77000009346    0.0    0
