,queue jobs,utilization
312,849,0.0
313,849,0.0
314,849,0.0
315,849,0.0
316,849,0.0
317,849,0.0
318,849,0.0
319,849,0.0
320,849,0.0
321,849,0.0
322,849,0.0
323,849,0.0
324,849,0.0
325,849,0.0
326,849,0.0
327,849,0.0
328,849,0.0
329,849,0.0
330,849,0.0
331,849,0.0
332,849,0.0
333,849,0.0
334,849,0.0
335,849,0.0
336,849,0.0
337,849,0.0
338,849,0.0
339,849,0.0
340,849,0.0
341,849,0.0
342,849,0.0
343,849,0.0
344,849,0.0
345,849,0.0
346,849,0.0
347,849,0.0
348,849,0.0
349,849,0.0
350,849,0.0
351,849,0.0
352,849,0.0
353,849,0.0
354,849,0.0
355,849,0.0
356,849,0.0
357,849,0.0
358,849,0.0
359,849,0.0
360,849,0.0
361,849,0.0
362,849,0.0
363,849,0.0
364,849,0.0
365,849,0.0
366,849,0.0
367,849,0.0
368,849,0.0
369,849,0.0
370,849,0.0
371,849,0.0
372,849,0.0
373,849,0.0
374,849,0.0
375,849,0.0
376,849,0.0
377,849,0.0
378,849,0.0
379,849,0.0
380,849,0.0
381,849,0.0
382,849,0.0
383,849,0.0
384,849,0.0
385,849,0.0
386,849,0.0
387,849,0.0
388,849,0.0
389,849,0.0
390,849,0.0
391,849,0.0
392,849,0.0
393,849,0.0
394,849,0.0
395,849,0.0
396,849,0.0
397,849,0.0
398,849,0.0
399,849,0.0
400,849,0.0
401,849,0.0
402,849,0.0
403,849,0.0
404,849,0.0
405,849,0.0
406,849,0.0
407,849,0.0
408,849,0.0
409,849,0.0
410,849,0.0
411,849,0.0
412,849,0.0
413,849,0.0
414,849,0.0
415,849,0.0
416,849,0.0
417,849,0.0
418,849,0.0
419,849,0.0
420,849,0.0
421,849,0.0
422,849,0.0
423,849,0.0
424,849,0.0
425,849,0.0
426,849,0.0
427,849,0.0
428,849,0.0
429,849,0.0
430,849,0.0
431,849,0.0
432,849,0.0
433,849,0.0
434,849,0.0
435,849,0.0
436,849,0.0
437,849,0.0
438,849,0.0
439,849,0.0
440,849,0.0
441,849,0.0
442,849,0.0
443,849,0.0
444,849,0.0
445,849,0.0
446,849,0.0
447,849,0.0
448,849,0.0
449,849,0.0
450,849,0.0
451,849,0.0
452,849,0.0
453,849,0.0
454,849,0.0
455,849,0.0
456,849,0.0
457,849,0.0
458,849,0.0
459,849,0.0
460,849,0.0
461,849,0.0
462,849,0.0
463,849,0.0
464,849,0.0
465,849,0.0
466,849,0.0
467,849,0.0
468,849,0.0
469,849,0.0
470,849,0.0
471,849,0.0
472,849,0.0
473,849,0.0
474,849,0.0
475,849,0.0
476,849,0.0
477,849,0.0
478,849,0.0
479,849,0.0
480,849,0.0
481,849,0.0
482,849,0.0
483,849,0.0
484,849,0.0
485,849,0.0
486,849,0.0
487,849,0.0
488,849,0.0
489,849,0.0
490,849,0.0
491,849,0.0
492,849,0.0
493,849,0.0
494,849,0.0
495,849,0.0
496,849,0.0
497,849,0.0
498,849,0.0
499,849,0.0
500,849,0.0
501,849,0.0
502,849,0.0
503,849,0.0
504,849,0.0
505,849,0.0
506,849,0.0
507,849,0.0
508,849,0.0
509,849,0.0
510,849,0.0
511,849,0.0
512,849,0.0
513,849,0.0
514,849,0.0
515,849,0.0
516,849,0.0
517,849,0.0
518,849,0.0
519,849,0.0
520,849,0.0
521,849,0.0
522,849,0.0
523,849,0.0
524,849,0.0
525,849,0.0
526,849,0.0
527,849,0.0
528,849,0.0
529,849,0.0
530,849,0.0
531,849,0.0
532,849,0.0
533,849,0.0
534,849,0.0
535,849,0.0
536,849,0.0
537,849,0.0
538,849,0.0
539,849,0.0
540,849,0.0
541,849,0.0
542,849,0.0
543,849,0.0
544,849,0.0
545,849,0.0
546,849,0.0
547,849,0.0
548,849,0.0
549,849,0.0
550,849,0.0
551,849,0.0
552,849,0.0
553,849,0.0
554,849,0.0
555,849,0.0
556,849,0.0
557,849,0.0
558,849,0.0
559,849,0.0
560,849,0.0
561,849,0.0
562,849,0.0
563,849,0.0
564,849,0.0
565,849,0.0
566,849,0.0
567,849,0.0
568,849,0.0
569,849,0.0
570,849,0.0
571,849,0.0
572,849,0.0
573,849,0.0
574,849,0.0
575,849,0.0
576,849,0.0
577,849,0.0
578,849,0.0
579,849,0.0
580,849,0.0
581,849,0.0
582,849,0.0
583,849,0.0
584,849,0.0
585,849,0.0
586,849,0.0
587,849,0.0
588,849,0.0
589,849,0.0
590,849,0.0
591,849,0.0
592,849,0.0
593,849,0.0
594,849,0.0
595,849,0.0
596,849,0.0
597,849,0.0
598,849,0.0
599,849,0.0
600,849,0.0
601,849,0.0
602,849,0.0
603,849,0.0
604,849,0.0
605,849,0.0
606,849,0.0
607,849,0.0
608,849,0.0
609,849,0.0
610,849,0.0
611,849,0.0
612,849,0.0
613,849,0.0
614,849,0.0
615,849,0.0
616,849,0.0
617,849,0.0
618,849,0.0
619,849,0.0
620,849,0.0
621,849,0.0
622,849,0.0
623,849,0.0
624,849,0.0
625,849,0.0
626,849,0.0
627,849,0.0
628,849,0.0
629,849,0.0
630,849,0.0
631,849,0.0
632,849,0.0
633,849,0.0
634,849,0.0
635,849,0.0
636,849,0.0
637,849,0.0
638,849,0.0
639,841,0.0
640,841,0.0
641,840,0.5
642,840,0.5
643,840,0.0
644,839,0.0
645,839,0.0
646,839,0.0
647,839,0.0
648,839,0.0
649,839,0.0
650,839,0.0
651,839,0.0
652,839,0.0
653,839,0.0
654,839,0.0
655,839,0.0
656,839,0.0
657,839,0.0
658,839,0.0
659,839,0.0
660,839,0.0
661,839,0.0
662,839,0.0
663,839,0.0
664,839,0.0
665,839,0.0
666,839,0.0
667,839,0.0
668,839,0.0
669,839,0.0
670,839,0.0
671,839,0.0
672,839,0.0
673,839,0.0
674,839,0.0
675,839,0.0
676,839,0.0
677,839,0.0
678,839,0.0
679,839,0.0
680,839,0.0
681,839,0.0
682,839,0.0
683,839,0.0
684,839,0.0
685,839,0.0
686,839,0.0
687,839,0.0
688,839,0.0
689,839,0.0
690,839,0.0
691,839,0.0
692,839,0.0
693,839,0.0
694,839,0.0
695,839,0.0
696,839,0.0
697,839,0.0
698,839,0.0
699,839,0.0
700,839,0.0
701,839,0.0
702,839,0.0
703,839,0.0
704,839,0.0
705,839,0.0
706,839,0.0
707,839,0.0
708,839,0.0
709,839,0.0
710,839,0.0
711,839,0.0
712,839,0.0
713,839,0.0
714,839,0.0
715,839,0.0
716,839,0.0
717,839,0.0
718,839,0.0
719,839,0.0
720,839,0.0
721,839,0.0
722,839,0.0
723,839,0.0
724,839,0.0
725,839,0.0
726,839,0.0
727,839,0.0
728,839,0.0
729,839,0.0
730,839,0.0
731,839,0.0
732,839,0.0
733,839,0.0
734,839,0.0
735,839,0.0
736,839,0.0
737,839,0.0
738,839,0.0
739,839,0.0
740,839,0.0
741,839,0.0
742,839,0.0
743,839,0.0
744,839,0.0
745,839,0.0
746,839,0.0
747,839,0.0
748,839,0.0
749,839,0.0
750,839,0.0
751,839,0.0
752,839,0.0
753,839,0.0
754,839,0.0
755,839,0.0
756,839,0.0
757,839,0.0
758,839,0.0
759,839,0.0
760,839,0.0
761,839,0.0
762,839,0.0
763,839,0.0
764,839,0.0
765,839,0.0
766,839,0.0
767,839,0.0
768,839,0.0
769,839,0.0
770,839,0.0
771,839,0.0
772,839,0.0
773,839,0.0
774,839,0.0
775,839,0.0
776,839,0.0
777,839,0.0
778,839,0.0
779,839,0.0
780,839,0.0
781,839,0.0
782,839,0.0
783,839,0.0
784,839,0.0
785,839,0.0
786,839,0.0
787,839,0.0
788,839,0.0
789,839,0.0
790,839,0.0
791,839,0.0
792,839,0.0
793,839,0.0
794,839,0.0
795,839,0.0
796,839,0.0
797,839,0.0
798,839,0.0
799,839,0.0
800,839,0.0
801,839,0.0
802,839,0.0
803,839,0.0
804,839,0.0
805,839,0.0
806,839,0.0
807,839,0.0
808,839,0.0
809,839,0.0
810,839,0.0
811,839,0.0
812,839,0.0
813,839,0.0
814,839,0.0
815,839,0.0
816,839,0.0
817,839,0.0
818,839,0.0
819,839,0.0
820,839,0.0
821,839,0.0
822,839,0.0
823,839,0.0
824,839,0.0
825,839,0.0
826,839,0.0
827,839,0.0
828,839,0.0
829,839,0.0
830,839,0.0
831,839,0.0
832,839,0.0
833,839,0.0
834,839,0.0
835,839,0.0
836,839,0.0
837,839,0.0
838,839,0.0
839,839,0.0
840,839,0.0
841,839,0.0
842,839,0.0
843,839,0.0
844,839,0.0
845,839,0.0
846,839,0.0
847,839,0.0
848,839,0.0
849,839,0.0
850,839,0.0
851,839,0.0
852,839,0.0
853,839,0.0
854,839,0.0
855,839,0.0
856,839,0.0
857,839,0.0
858,839,0.0
859,839,0.0
860,839,0.0
861,839,0.0
862,839,0.0
863,839,0.0
864,839,0.0
865,839,0.0
866,839,0.0
867,839,0.0
868,839,0.0
869,839,0.0
870,839,0.0
871,839,0.0
872,839,0.0
873,839,0.0
874,839,0.0
875,839,0.0
876,839,0.0
877,839,0.0
878,839,0.0
879,839,0.0
880,839,0.0
881,839,0.0
882,839,0.0
883,839,0.0
884,839,0.0
885,839,0.0
886,839,0.0
887,839,0.0
888,839,0.0
889,839,0.0
890,839,0.0
891,839,0.0
892,839,0.0
893,839,0.0
894,839,0.0
895,839,0.0
896,839,0.0
897,839,0.0
898,839,0.0
899,839,0.0
900,839,0.0
901,839,0.0
902,839,0.0
903,839,0.0
904,839,0.0
905,839,0.0
906,839,0.0
907,839,0.0
908,839,0.0
909,839,0.0
910,839,0.0
911,839,0.0
912,839,0.0
913,839,0.0
914,839,0.0
915,839,0.0
916,839,0.0
917,839,0.0
918,839,0.0
919,839,0.0
920,839,0.0
921,839,0.0
922,839,0.0
923,839,0.0
924,839,0.0
925,839,0.0
926,839,0.0
927,839,0.0
928,839,0.0
929,839,0.0
930,839,0.0
931,839,0.0
932,839,0.0
933,839,0.0
934,839,0.0
935,839,0.0
936,839,0.0
937,839,0.0
938,839,0.0
939,839,0.0
940,839,0.0
941,839,0.0
942,839,0.0
943,839,0.0
944,839,0.0
945,839,0.0
946,839,0.0
947,839,0.0
948,839,0.0
949,839,0.0
950,839,0.0
951,839,0.0
952,839,0.0
953,839,0.0
954,839,0.0
955,839,0.0
956,839,0.0
957,839,0.0
958,839,0.0
959,839,0.0
960,839,0.0
961,839,0.0
962,839,0.0
963,839,0.0
964,839,0.0
965,839,0.0
966,839,0.0
967,839,0.0
968,839,0.0
969,839,0.0
970,839,0.0
971,839,0.0
972,839,0.0
973,839,0.0
974,839,0.0
975,839,0.0
976,839,0.0
977,839,0.0
978,839,0.0
979,839,0.0
980,839,0.0
981,839,0.0
982,839,0.0
983,839,0.0
984,839,0.0
985,839,0.0
986,839,0.0
987,839,0.0
988,839,0.0
989,839,0.0
990,839,0.0
991,839,0.0
992,839,0.0
993,839,0.0
994,839,0.0
995,839,0.0
996,839,0.0
997,839,0.0
998,839,0.0
999,839,0.0
1000,839,0.0
1001,839,0.0
1002,839,0.0
1003,839,0.0
1004,839,0.0
1005,839,0.0
1006,839,0.0
1007,839,0.0
1008,839,0.0
1009,839,0.0
1010,839,0.0
1011,839,0.0
1012,839,0.0
1013,839,0.0
1014,839,0.0
1015,839,0.0
1016,839,0.0
1017,839,0.0
1018,839,0.0
1019,839,0.0
1020,839,0.0
1021,839,0.0
1022,839,0.0
1023,839,0.0
1024,839,0.0
1025,839,0.0
1026,839,0.0
1027,839,0.0
1028,839,0.0
1029,839,0.0
1030,839,0.0
1031,839,0.0
1032,839,0.0
1033,839,0.0
1034,839,0.0
1035,839,0.0
1036,839,0.0
1037,839,0.0
1038,839,0.0
1039,839,0.0
1040,839,0.0
1041,839,0.0
1042,839,0.0
1043,839,0.0
1044,839,0.0
1045,839,0.0
1046,839,0.0
1047,839,0.0
1048,839,0.0
1049,839,0.0
1050,839,0.0
1051,839,0.0
1052,839,0.0
1053,839,0.0
1054,839,0.0
1055,839,0.0
1056,839,0.0
1057,839,0.0
1058,839,0.0
1059,839,0.0
1060,839,0.0
1061,839,0.0
1062,839,0.0
1063,839,0.0
1064,839,0.0
1065,839,0.0
1066,839,0.0
1067,839,0.0
1068,839,0.0
1069,839,0.0
1070,839,0.0
1071,839,0.0
1072,839,0.0
1073,839,0.0
1074,839,0.0
1075,839,0.0
1076,839,0.0
1077,839,0.0
1078,839,0.0
1079,839,0.0
1080,839,0.0
1081,837,0.0
1082,837,0.0
1083,836,0.5
1084,836,0.0
1085,835,0.5
1086,835,0.0
1087,834,0.5
1088,834,0.0
1089,828,0.5
1090,827,0.0
1091,826,0.0
1092,826,0.0
1093,824,0.0625
1094,824,0.0
1095,824,0.0
1096,823,0.0
1097,823,0.0
1098,821,0.0
1099,821,0.0
1100,820,0.0
1101,820,0.0
1102,819,0.0
1103,819,0.0
1104,818,0.0
1105,818,0.0
1106,817,0.0
1107,817,0.0
1108,816,0.0
1109,816,0.0
1110,815,0.0
1111,815,0.0
1112,815,0.0
1113,814,0.0
1114,814,0.0
1115,809,0.0
1116,809,0.0
1117,809,0.0
1118,809,0.0
1119,809,0.0
1120,809,0.0
1121,809,0.0
1122,809,0.0
1123,809,0.0
1124,809,0.0
1125,809,0.0
1126,809,0.0
1127,809,0.0
1128,809,0.0
1129,809,0.0
1130,809,0.0
1131,809,0.0
1132,809,0.0
1133,809,0.0
1134,809,0.0
1135,809,0.0
1136,809,0.0
1137,809,0.0
1138,809,0.0
1139,809,0.0
1140,809,0.0
1141,809,0.0
1142,809,0.0
1143,809,0.0
1144,809,0.0
1145,809,0.0
1146,809,0.0
1147,809,0.0
1148,809,0.0
1149,809,0.0
1150,809,0.0
1151,809,0.0
1152,809,0.0
1153,809,0.0
1154,809,0.0
1155,809,0.0
1156,809,0.0
1157,809,0.0
1158,809,0.0
1159,809,0.0
1160,809,0.0
1161,809,0.0
1162,809,0.0
1163,809,0.0
1164,809,0.0
1165,809,0.0
1166,809,0.0
1167,809,0.0
1168,809,0.0
1169,809,0.0
1170,809,0.0
1171,809,0.0
1172,809,0.0
1173,809,0.0
1174,809,0.0
1175,809,0.0
1176,809,0.0
1177,809,0.0
1178,809,0.0
1179,809,0.0
1180,809,0.0
1181,809,0.0
1182,809,0.0
1183,809,0.0
1184,809,0.0
1185,809,0.0
1186,809,0.0
1187,809,0.0
1188,809,0.0
1189,809,0.0
1190,809,0.0
1191,809,0.0
1192,809,0.0
1193,809,0.0
1194,809,0.0
1195,809,0.0
1196,809,0.0
1197,809,0.0
1198,809,0.0
1199,809,0.0
1200,809,0.0
1201,809,0.0
1202,809,0.0
1203,809,0.0
1204,809,0.0
1205,809,0.0
1206,809,0.0
1207,809,0.0
1208,809,0.0
1209,809,0.0
1210,809,0.0
1211,809,0.0
1212,809,0.0
1213,809,0.0
1214,809,0.0
1215,809,0.0
1216,809,0.0
1217,809,0.0
1218,809,0.0
1219,809,0.0
1220,809,0.0
1221,809,0.0
1222,809,0.0
1223,809,0.0
1224,809,0.0
1225,809,0.0
1226,809,0.0
1227,809,0.0
1228,809,0.0
1229,809,0.0
1230,809,0.0
1231,809,0.0
1232,809,0.0
1233,809,0.0
1234,809,0.0
1235,809,0.0
1236,809,0.0
1237,809,0.0
1238,809,0.0
1239,809,0.0
1240,809,0.0
1241,809,0.0
1242,809,0.0
1243,809,0.0
1244,809,0.0
1245,809,0.0
1246,809,0.0
1247,809,0.0
1248,809,0.0
1249,809,0.0
1250,809,0.0
1251,809,0.0
1252,809,0.0
1253,809,0.0
1254,809,0.0
1255,809,0.0
1256,809,0.0
1257,809,0.0
1258,809,0.0
1259,809,0.0
1260,809,0.0
1261,809,0.0
1262,809,0.0
1263,809,0.0
1264,809,0.0
1265,809,0.0
1266,809,0.0
1267,809,0.0
1268,809,0.0
1269,809,0.0
1270,809,0.0
1271,809,0.0
1272,809,0.0
1273,809,0.0
1274,809,0.0
1275,809,0.0
1276,809,0.0
1277,809,0.0
1278,809,0.0
1279,809,0.0
1280,809,0.0
1281,809,0.0
1282,809,0.0
1283,809,0.0
1284,809,0.0
1285,809,0.0
1286,809,0.0
1287,809,0.0
1288,809,0.0
1289,809,0.0
1290,809,0.0
1291,809,0.0
1292,809,0.0
1293,809,0.0
1294,809,0.0
1295,809,0.0
1296,809,0.0
1297,809,0.0
1298,809,0.0
1299,809,0.0
1300,809,0.0
1301,809,0.0
1302,809,0.0
1303,809,0.0
1304,809,0.0
1305,809,0.0
1306,809,0.0
1307,809,0.0
1308,809,0.0
1309,809,0.0
1310,809,0.0
1311,809,0.0
1312,809,0.0
1313,809,0.0
1314,809,0.0
1315,809,0.0
1316,809,0.0
1317,809,0.0
1318,809,0.0
1319,809,0.0
1320,809,0.0
1321,809,0.0
1322,809,0.0
1323,809,0.0
1324,809,0.0
1325,809,0.0
1326,809,0.0
1327,809,0.0
1328,809,0.0
1329,809,0.0
1330,809,0.0
1331,809,0.0
1332,809,0.0
1333,809,0.0
1334,809,0.0
1335,809,0.0
1336,809,0.0
1337,809,0.0
1338,809,0.0
1339,809,0.0
1340,809,0.0
1341,809,0.0
1342,809,0.0
1343,809,0.0
1344,809,0.0
1345,809,0.0
1346,809,0.0
1347,809,0.0
1348,809,0.0
1349,809,0.0
1350,809,0.0
1351,809,0.0
1352,809,0.0
1353,809,0.0
1354,809,0.0
1355,809,0.0
1356,809,0.0
1357,809,0.0
1358,809,0.0
1359,809,0.0
1360,809,0.0
1361,809,0.0
1362,809,0.0
1363,809,0.0
1364,809,0.0
1365,809,0.0
1366,809,0.0
1367,809,0.0
1368,809,0.0
1369,809,0.0
1370,809,0.0
1371,809,0.0
1372,809,0.0
1373,809,0.0
1374,809,0.0
1375,809,0.0
1376,809,0.0
1377,809,0.0
1378,809,0.0
1379,809,0.0
1380,809,0.0
1381,809,0.0
1382,809,0.0
1383,809,0.0
1384,809,0.0
1385,809,0.0
1386,809,0.0
1387,809,0.0
1388,809,0.0
1389,809,0.0
1390,809,0.0
1391,809,0.0
1392,809,0.0
1393,809,0.0
1394,809,0.0
1395,809,0.0
1396,809,0.0
1397,809,0.0
1398,809,0.0
1399,809,0.0
1400,809,0.0
1401,809,0.0
1402,809,0.0
1403,809,0.0
1404,809,0.0
1405,809,0.0
1406,809,0.0
1407,809,0.0
1408,809,0.0
1409,809,0.0
1410,809,0.0
1411,809,0.0
1412,809,0.0
1413,809,0.0
1414,809,0.0
1415,809,0.0
1416,809,0.0
1417,809,0.0
1418,809,0.0
1419,809,0.0
1420,809,0.0
1421,809,0.0
1422,809,0.0
1423,809,0.0
1424,809,0.0
1425,809,0.0
1426,809,0.0
1427,809,0.0
1428,809,0.0
1429,809,0.0
1430,809,0.0
1431,809,0.0
1432,809,0.0
1433,809,0.0
1434,809,0.0
1435,809,0.0
1436,809,0.0
1437,809,0.0
1438,809,0.0
1439,809,0.0
1440,809,0.0
1441,809,0.0
1442,809,0.0
1443,809,0.0
1444,809,0.0
1445,809,0.0
1446,809,0.0
1447,809,0.0
1448,809,0.0
1449,809,0.0
1450,809,0.0
1451,809,0.0
1452,809,0.0
1453,809,0.0
1454,809,0.0
1455,809,0.0
1456,809,0.0
1457,809,0.0
1458,809,0.0
1459,809,0.0
1460,809,0.0
1461,809,0.0
1462,809,0.0
1463,809,0.0
1464,809,0.0
1465,809,0.0
1466,809,0.0
1467,809,0.0
1468,809,0.0
1469,809,0.0
1470,809,0.0
1471,809,0.0
1472,809,0.0
1473,809,0.0
1474,809,0.0
1475,809,0.0
1476,809,0.0
1477,809,0.0
1478,809,0.0
1479,809,0.0
1480,809,0.0
1481,809,0.0
1482,809,0.0
1483,809,0.0
1484,809,0.0
1485,809,0.0
1486,809,0.0
1487,809,0.0
1488,809,0.0
1489,809,0.0
1490,809,0.0
1491,809,0.0
1492,809,0.0
1493,809,0.0
1494,809,0.0
1495,809,0.0
1496,809,0.0
1497,809,0.0
1498,809,0.0
1499,809,0.0
1500,809,0.0
1501,809,0.0
1502,809,0.0
1503,809,0.0
1504,809,0.0
1505,809,0.0
1506,809,0.0
1507,809,0.0
1508,809,0.0
1509,809,0.0
1510,809,0.0
1511,809,0.0
1512,809,0.0
1513,809,0.0
1514,809,0.0
1515,809,0.0
1516,809,0.0
1517,809,0.0
1518,809,0.0
1519,809,0.0
1520,809,0.0
1521,809,0.0
1522,809,0.0
1523,809,0.0
1524,809,0.0
1525,809,0.0
1526,809,0.0
1527,809,0.0
1528,809,0.0
1529,809,0.0
1530,809,0.0
1531,809,0.0
1532,809,0.0
1533,809,0.0
1534,809,0.0
1535,809,0.0
1536,809,0.0
1537,809,0.0
1538,809,0.0
1539,809,0.0
1540,809,0.0
1541,809,0.0
1542,809,0.0
1543,809,0.0
1544,809,0.0
1545,809,0.0
1546,809,0.0
1547,809,0.0
1548,809,0.0
1549,809,0.0
1550,809,0.0
1551,809,0.0
1552,809,0.0
1553,809,0.0
1554,809,0.0
1555,809,0.0
1556,809,0.0
1557,809,0.0
1558,809,0.0
1559,809,0.0
1560,808,0.0
1561,807,0.5
1562,807,0.0
1563,807,0.0
1564,806,0.5
1565,806,0.0
1566,806,0.0
1567,806,0.0
1568,805,0.0
1569,805,0.0
1570,805,0.0
1571,804,0.0
1572,804,0.0
1573,804,0.0
1574,803,0.2421875
1575,803,0.0
1576,803,0.0
1577,802,0.0
1578,802,0.0
1579,802,0.0
1580,801,0.0
1581,801,0.0
1582,801,0.0
1583,800,0.5
1584,800,0.0
1585,800,0.0
1586,796,0.625
1587,796,0.0
1588,796,0.0
1589,795,0.0
1590,795,0.0
1591,792,0.0
1592,791,0.0
1593,791,0.0
1594,790,0.2421875
1595,788,0.0
1596,785,0.0
1597,785,0.0
1598,784,0.0
1599,784,0.0
1600,783,0.0
1601,783,0.0
1602,781,0.0625
1603,781,0.0
1604,773,0.4375
1605,773,0.0
1606,773,0.0
1607,771,0.0
1608,771,0.0
1609,770,0.0
1610,770,0.0
1611,758,0.5
1612,758,0.5
1613,758,0.4619140625
1614,758,0.0
1615,757,0.5
1616,757,0.5
1617,757,0.0
1618,756,0.5
1619,756,0.5
1620,756,0.0
1621,756,0.0
1622,756,0.0
1623,755,0.5
1624,755,0.0
1625,755,0.0
1626,754,0.5
1627,754,0.5
1628,754,0.0
1629,754,0.0
1630,753,0.5
1631,753,0.0
1632,753,0.0
1633,752,0.5
1634,752,0.0
1635,752,0.0
1636,751,0.5
1637,751,0.0
1638,751,0.0
1639,750,0.5
1640,750,0.0
1641,750,0.0
1642,750,0.0
1643,749,0.5
1644,749,0.0
1645,749,0.0
1646,748,0.5
1647,748,0.0
1648,746,0.0
1649,744,0.5
1650,744,0.0
1651,744,0.0
1652,742,0.5
1653,742,0.5
1654,742,0.0
1655,742,0.0
1656,732,0.8125
1657,721,0.5625
1658,721,0.0
1659,721,0.0
1660,720,0.0
1661,720,0.0
