#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
158    1563520058.75    1563520122.89    64.1429998875    64    0.0234    1.4976    64.1663998875    0.0    0
159    1563520058.94    1563520123.1    64.1640000343    256    0.8    204.8    64.9640000343    0.0    0
160    1563520058.96    1563520126.66    67.6990001202    16    0.0297    0.4752    67.7287001202    0.0    0
161    1563520059.11    1563520126.68    67.5649998188    4    0.0832    0.3328    67.6481998188    0.0    0
162    1563520059.35    1563520126.68    67.3269999027    64    0.4167    26.6688    67.7436999027    0.0    0
163    1563520059.39    1563520126.92    67.5360000134    16    0.0285    0.456    67.5645000134    0.0    0
164    1563520059.61    1563520126.94    67.3300001621    16    0.0098    0.1568    67.3398001621    0.0    0
165    1563520059.61    1563520126.95    67.3410000801    4    0.6452    2.5808    67.9862000801    0.0    0
166    1563520059.67    1563520126.95    67.2840001583    64    0.9446    60.4544    68.2286001583    0.0    0
167    1563520059.96    1563520127.17    67.2070000172    4    0.0059    0.0236    67.2129000172    0.0    0
