#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    0    1024    0.0    1
2    0    1024    0.0    3
3    0    1024    0.0    3
4    128    1024    0.125    12
5    22    1024    0.021484375    54
6    16    1024    0.015625    71
7    7    1024    0.0068359375    73
8    15    1024    0.0146484375    44
9    0    1024    0.0    33
10    36    1024    0.03515625    21
11    4    1024    0.00390625    5
12    144    1024    0.140625    0
13    0    1024    0.0    0
14    16    1024    0.015625    0
15    16    1024    0.015625    0
16    0    1024    0.0    2
17    0    1024    0.0    14
18    0    1024    0.0    13
19    0    1024    0.0    12
20    0    1024    0.0    16
21    32    1024    0.03125    9
22    0    1024    0.0    21
23    0    1024    0.0    19
24    0    1024    0.0    18
25    0    1024    0.0    37
26    0    1024    0.0    38
27    0    1024    0.0    38
28    0    1024    0.0    29
29    32    1024    0.03125    33
30    0    1024    0.0    50
31    228    1024    0.22265625    50
32    64    1024    0.0625    69
33    96    1024    0.09375    100
34    20    1024    0.01953125    71
35    0    1024    0.0    49
36    176    1024    0.171875    6
37    0    1024    0.0    6
38    101    1024    0.0986328125    13
39    15    1024    0.0146484375    36
40    0    1024    0.0    80
41    0    1024    0.0    90
42    32    1024    0.03125    100
43    40    1024    0.0390625    55
44    40    1024    0.0390625    23
45    86    1024    0.083984375    2
46    0    1024    0.0    1
47    196    1024    0.19140625    3
48    16    1024    0.015625    49
49    2    1024    0.001953125    62
50    0    1024    0.0    88
51    0    1024    0.0    87
52    0    1024    0.0    85
53    0    1024    0.0    74
54    80    1024    0.078125    44
55    5    1024    0.0048828125    26
56    106    1024    0.103515625    18
57    208    1024    0.203125    68
58    64    1024    0.0625    102
59    0    1024    0.0    134
60    0    1024    0.0    116
61    64    1024    0.0625    91
62    0    1024    0.0    63
63    88    1024    0.0859375    44
64    0    1024    0.0    9

average cpu utilization is: 0.0334930419922
average ssd utilization is: 0.44841003418
average gpu utilization is: 0.44841003418
average utilization is: 0.310104370117
average queuing jobs are: 40.359375
maximum queuing jobs are: 134


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
446    1563522548.49    1563522550.45    1.96000003815    16    0.0046    0.0736    1.96460003815    0.0    0
447    1563522548.52    1563522550.46    1.94400000572    16    0.0222    0.3552    1.96620000572    0.0    0
448    1563522548.54    1563522550.48    1.9430000782    64    0.654    41.856    2.5970000782    0.0    0
449    1563522548.55    1563522550.68    2.132999897    16    0.0438    0.7008    2.176799897    0.0    0
450    1563522548.67    1563522550.7    2.03200006485    32    0.2712    8.6784    2.30320006485    0.0    0
451    1563522548.68    1563522550.75    2.06599998474    2    0.0008    0.0016    2.06679998474    0.0    0
452    1563522548.68    1563522550.75    2.06599998474    4    0.064    0.256    2.12999998474    0.0    0
453    1563522548.69    1563522550.75    2.06300020218    2    0.062    0.124    2.12500020218    0.0    0
454    1563522548.73    1563522550.75    2.02200007439    2    0.0009    0.0018    2.02290007439    0.0    0
455    1563522548.74    1563522550.76    2.01000022888    2    0.0008    0.0016    2.01080022888    0.0    0
456    1563522548.76    1563522550.76    1.99399995804    2    0.001    0.002    1.99499995804    0.0    0
457    1563522548.79    1563522550.76    1.97000002861    4    0.0553    0.2212    2.02530002861    0.0    0
458    1563522548.79    1563522550.76    1.96899986267    2    0.0533    0.1066    2.02229986267    0.0    0
459    1563522548.9    1563522550.76    1.86199998856    16    0.2373    3.7968    2.09929998856    0.0    0
460    1563522549.17    1563522550.78    1.60400009155    1    0.0009    0.0009    1.60490009155    0.0    0
461    1563522549.21    1563522550.78    1.57100009918    128    0.0    0.0    1.57100009918    0.0    0
462    1563522550.3    1563522551.65    1.34899997711    128    0.0    0.0    1.34899997711    0.0    0
463    1563522550.46    1563522552.45    1.99199986458    64    1.0926    69.9264    3.08459986458    0.0    0
464    1563522550.46    1563522552.64    2.18000006676    1    0.0046    0.0046    2.18460006676    0.0    0
465    1563522550.47    1563522552.64    2.17199993134    4    0.0826    0.3304    2.25459993134    0.0    0
466    1563522550.47    1563522552.64    2.17100000381    2    0.0808    0.1616    2.25180000381    0.0    0
467    1563522551.76    1563522552.65    0.881999969482    32    0.3722    11.9104    1.25419996948    0.0    0
468    1563522552.36    1563522552.69    0.335000038147    1    0.001    0.001    0.336000038147    0.0    0
469    1563522552.37    1563522552.7    0.323999881744    64    0.0273    1.7472    0.351299881744    0.0    0
470    1563522552.4    1563522552.9    0.501999855042    64    0.0031    0.1984    0.505099855042    0.0    0
471    1563522552.4    1563522553.13    0.730999946594    1    0.0015    0.0015    0.732499946594    0.0    0
472    1563522552.41    1563522553.14    0.723999977112    1    0.0017    0.0017    0.725699977112    0.0    0
473    1563522552.42    1563522553.14    0.720999956131    64    0.0277    1.7728    0.748699956131    0.0    0
474    1563522552.45    1563522553.37    0.922000169754    64    0.0051    0.3264    0.927100169754    0.0    0
475    1563522552.45    1563522553.61    1.15799999237    1    0.0012    0.0012    1.15919999237    0.0    0
476    1563522552.45    1563522553.61    1.15499997139    1    0.0018    0.0018    1.15679997139    0.0    0
477    1563522552.47    1563522553.61    1.1369998455    64    0.0817    5.2288    1.2186998455    0.0    0
478    1563522552.56    1563522553.84    1.27699995041    64    0.3747    23.9808    1.65169995041    0.0    0
479    1563522552.85    1563522554.09    1.24099993706    4    0.0031    0.0124    1.24409993706    0.0    0
480    1563522552.86    1563522554.1    1.23799991608    8    0.0047    0.0376    1.24269991608    0.0    0
481    1563522552.88    1563522554.1    1.22200012207    1    0.0005    0.0005    1.22250012207    0.0    0
482    1563522552.89    1563522554.1    1.21499991417    1    0.0004    0.0004    1.21539991417    0.0    0
483    1563522552.96    1563522554.11    1.14499998093    64    0.2307    14.7648    1.37569998093    0.0    0
484    1563522553.02    1563522554.32    1.2990000248    1    0.1957    0.1957    1.4947000248    0.0    0
485    1563522553.06    1563522554.32    1.25999999046    1    0.0011    0.0011    1.26109999046    0.0    0
486    1563522553.1    1563522554.33    1.22699999809    16    0.2424    3.8784    1.46939999809    0.0    0
487    1563522553.2    1563522554.35    1.14599990845    1    0.001    0.001    1.14699990845    0.0    0
488    1563522553.21    1563522554.35    1.13800001144    64    0.228    14.592    1.36600001144    0.0    0
489    1563522553.23    1563522554.61    1.38499999046    8    0.0161    0.1288    1.40109999046    0.0    0
490    1563522553.31    1563522554.62    1.30999994278    1    0.0012    0.0012    1.31119994278    0.0    0
491    1563522553.41    1563522554.62    1.20900011063    32    0.1249    3.9968    1.33390011063    0.0    0
492    1563522553.43    1563522554.68    1.24700021744    2    0.004    0.008    1.25100021744    0.0    0
493    1563522553.44    1563522554.68    1.23300004005    1    0.001    0.001    1.23400004005    0.0    0
494    1563522553.45    1563522554.68    1.22900009155    64    0.121    7.744    1.35000009155    0.0    0
495    1563522553.46    1563522554.97    1.50999999046    2    0.0058    0.0116    1.51579999046    0.0    0
496    1563522553.5    1563522554.97    1.47099995613    4    0.0207    0.0828    1.49169995613    0.0    0
497    1563522553.52    1563522554.97    1.45000004768    1    0.0006    0.0006    1.45060004768    0.0    0
498    1563522553.53    1563522554.98    1.45000004768    32    0.0239    0.7648    1.47390004768    0.0    0
499    1563522553.55    1563522555.04    1.49199986458    32    0.2008    6.4256    1.69279986458    0.0    0
500    1563522553.55    1563522555.1    1.55000019073    4    0.1933    0.7732    1.74330019073    0.0    0
501    1563522553.58    1563522555.11    1.52300000191    1    0.0014    0.0014    1.52440000191    0.0    0
502    1563522553.58    1563522555.11    1.52400016785    32    0.4441    14.2112    1.96810016785    0.0    0
503    1563522553.6    1563522555.17    1.5680000782    1    0.0022    0.0022    1.5702000782    0.0    0
504    1563522553.63    1563522555.17    1.53999996185    16    0.0137    0.2192    1.55369996185    0.0    0
505    1563522553.64    1563522555.19    1.54400014877    32    0.36    11.52    1.90400014877    0.0    0
506    1563522553.65    1563522555.25    1.60100007057    1    0.0032    0.0032    1.60420007057    0.0    0
507    1563522553.71    1563522555.25    1.53600001335    1    0.0005    0.0005    1.53650001335    0.0    0
508    1563522553.76    1563522555.25    1.49000000954    1    0.0027    0.0027    1.49270000954    0.0    0
509    1563522553.78    1563522555.25    1.47200012207    4    0.4306    1.7224    1.90260012207    0.0    0
510    1563522553.78    1563522555.26    1.47300004959    2    0.4284    0.8568    1.90140004959    0.0    0
511    1563522553.79    1563522555.26    1.47099995613    32    0.0003    0.0096    1.47129995613    0.0    0
512    1563522553.79    1563522555.32    1.53099989891    1    0.0018    0.0018    1.53279989891    0.0    0
513    1563522553.85    1563522555.32    1.47699999809    1    0.0016    0.0016    1.47859999809    0.0    0
514    1563522553.95    1563522555.32    1.37399983406    1    0.0014    0.0014    1.37539983406    0.0    0
515    1563522553.96    1563522555.33    1.36400008202    16    0.0052    0.0832    1.36920008202    0.0    0
516    1563522553.97    1563522555.34    1.37299990654    16    0.0084    0.1344    1.38139990654    0.0    0
517    1563522553.99    1563522555.36    1.36899995804    16    0.0039    0.0624    1.37289995804    0.0    0
518    1563522554.04    1563522555.37    1.33899998665    32    0.1859    5.9488    1.52489998665    0.0    0
519    1563522554.04    1563522555.43    1.39100003242    4    0.179    0.716    1.57000003242    0.0    0
520    1563522554.05    1563522555.44    1.3820002079    16    0.006    0.096    1.3880002079    0.0    0
521    1563522554.06    1563522555.45    1.39400005341    16    0.0064    0.1024    1.40040005341    0.0    0
522    1563522554.07    1563522555.47    1.39600014687    32    0.1532    4.9024    1.54920014687    0.0    0
523    1563522554.08    1563522555.53    1.44900012016    16    0.007    0.112    1.45600012016    0.0    0
524    1563522554.09    1563522555.54    1.4470000267    16    0.0005    0.008    1.4475000267    0.0    0
525    1563522554.09    1563522555.56    1.46300005913    16    0.0157    0.2512    1.47870005913    0.0    0
526    1563522554.11    1563522555.57    1.46000003815    16    0.0053    0.0848    1.46530003815    0.0    0
527    1563522554.12    1563522555.59    1.46899986267    16    0.0092    0.1472    1.47819986267    0.0    0
528    1563522554.13    1563522555.6    1.47500014305    16    0.0085    0.136    1.48350014305    0.0    0
529    1563522554.22    1563522555.63    1.41000008583    16    0.0163    0.2608    1.42630008583    0.0    0
530    1563522554.31    1563522555.64    1.33299994469    128    0.0179    2.2912    1.35089994469    0.0    0
531    1563522554.33    1563522556.53    2.1970000267    32    0.0292    0.9344    2.2262000267    0.0    0
532    1563522554.34    1563522556.58    2.24799990654    1    0.0017    0.0017    2.24969990654    0.0    0
533    1563522554.34    1563522556.58    2.24399995804    4    0.0231    0.0924    2.26709995804    0.0    0
534    1563522554.36    1563522556.59    2.22300004959    32    0.0107    0.3424    2.23370004959    0.0    0
535    1563522554.37    1563522556.65    2.27600002289    1    0.0016    0.0016    2.27760002289    0.0    0
536    1563522554.37    1563522556.65    2.27399992943    4    0.0032    0.0128    2.27719992943    0.0    0
537    1563522554.38    1563522556.65    2.27099990845    32    0.0266    0.8512    2.29759990845    0.0    0
538    1563522554.39    1563522556.71    2.32399988174    4    0.0205    0.082    2.34449988174    0.0    0
539    1563522554.4    1563522556.71    2.31200003624    1    0.0006    0.0006    2.31260003624    0.0    0
540    1563522554.42    1563522556.72    2.30000019073    32    0.3602    11.5264    2.66020019073    0.0    0
541    1563522554.42    1563522556.77    2.35399985313    32    0.0093    0.2976    2.36329985313    0.0    0
542    1563522554.42    1563522556.83    2.40599989891    32    0.0221    0.7072    2.42809989891    0.0    0
543    1563522554.43    1563522556.88    2.45200014114    4    0.0031    0.0124    2.45510014114    0.0    0
544    1563522554.43    1563522556.88    2.4470000267    1    0.0008    0.0008    2.4478000267    0.0    0
545    1563522554.45    1563522556.88    2.42900013924    32    0.0452    1.4464    2.47420013924    0.0    0
546    1563522554.46    1563522556.94    2.47900009155    4    0.0396    0.1584    2.51860009155    0.0    0
547    1563522554.48    1563522556.94    2.45700001717    1    0.0004    0.0004    2.45740001717    0.0    0
548    1563522554.53    1563522556.94    2.41799998283    1    0.0008    0.0008    2.41879998283    0.0    0
549    1563522554.53    1563522556.95    2.41899991035    64    0.0105    0.672    2.42949991035    0.0    0
550    1563522554.54    1563522557.19    2.65700006485    32    0.0497    1.5904    2.70670006485    0.0    0
551    1563522554.54    1563522557.25    2.70600008965    4    0.044    0.176    2.75000008965    0.0    0
552    1563522554.56    1563522557.25    2.6890001297    1    0.0031    0.0031    2.6921001297    0.0    0
553    1563522554.57    1563522557.25    2.68499994278    4    0.0059    0.0236    2.69089994278    0.0    0
554    1563522554.57    1563522557.25    2.68099999428    2    0.0029    0.0058    2.68389999428    0.0    0
555    1563522554.59    1563522557.26    2.66700005531    4    0.0048    0.0192    2.67180005531    0.0    0
556    1563522554.59    1563522557.26    2.67100000381    1    0.0052    0.0052    2.67620000381    0.0    0
557    1563522554.59    1563522557.26    2.67199993134    2    0.0026    0.0052    2.67459993134    0.0    0
558    1563522554.6    1563522557.26    2.66199994087    4    0.0047    0.0188    2.66669994087    0.0    0
559    1563522554.61    1563522557.27    2.66000008583    2    0.0026    0.0052    2.66260008583    0.0    0
560    1563522554.64    1563522557.27    2.63100004196    4    0.1661    0.6644    2.79710004196    0.0    0
561    1563522554.64    1563522557.27    2.63100004196    2    0.164    0.328    2.79500004196    0.0    0
562    1563522554.68    1563522557.27    2.59200000763    1    0.0051    0.0051    2.59710000763    0.0    0
563    1563522554.76    1563522557.27    2.51300001144    32    0.0028    0.0896    2.51580001144    0.0    0
564    1563522554.77    1563522557.33    2.5680000782    32    0.0029    0.0928    2.5709000782    0.0    0
565    1563522554.77    1563522557.4    2.625    32    0.4428    14.1696    3.0678    0.0    0
566    1563522554.77    1563522557.46    2.69000005722    1    0.0029    0.0029    2.69290005722    0.0    0
567    1563522554.81    1563522557.46    2.65199995041    4    0.0645    0.258    2.71649995041    0.0    0
568    1563522554.82    1563522557.47    2.65299987793    32    0.3562    11.3984    3.00919987793    0.0    0
569    1563522554.82    1563522557.52    2.70299983025    2    0.0624    0.1248    2.76539983025    0.0    0
570    1563522554.85    1563522557.52    2.67300009727    1    0.0028    0.0028    2.67580009727    0.0    0
571    1563522554.85    1563522557.52    2.66899991035    1    0.0028    0.0028    2.67179991035    0.0    0
572    1563522554.89    1563522557.52    2.63800001144    4    0.2958    1.1832    2.93380001144    0.0    0
573    1563522554.89    1563522557.53    2.63899993896    2    0.2928    0.5856    2.93179993896    0.0    0
574    1563522555.02    1563522557.53    2.50600004196    1    0.0035    0.0035    2.50950004196    0.0    0
575    1563522555.04    1563522557.53    2.4880001545    1    0.0029    0.0029    2.4909001545    0.0    0
576    1563522555.13    1563522557.53    2.40000009537    1    0.0033    0.0033    2.40330009537    0.0    0
577    1563522555.14    1563522557.53    2.39299988747    2    0.0046    0.0092    2.39759988747    0.0    0
578    1563522555.14    1563522557.53    2.39299988747    2    0.0045    0.009    2.39749988747    0.0    0
579    1563522555.14    1563522557.54    2.39400005341    2    0.0042    0.0084    2.39820005341    0.0    0
580    1563522555.15    1563522557.54    2.38499999046    1    0.0029    0.0029    2.38789999046    0.0    0
581    1563522555.16    1563522557.54    2.37800002098    1    0.0024    0.0024    2.38040002098    0.0    0
582    1563522555.16    1563522557.54    2.3789999485    1    0.0037    0.0037    2.3826999485    0.0    0
583    1563522555.17    1563522557.54    2.37299990654    1    0.0045    0.0045    2.37749990654    0.0    0
584    1563522555.19    1563522557.55    2.35199999809    1    0.0021    0.0021    2.35409999809    0.0    0
585    1563522555.2    1563522557.55    2.34299993515    4    0.5249    2.0996    2.86789993515    0.0    0
586    1563522555.2    1563522557.55    2.34500002861    32    0.3599    11.5168    2.70490002861    0.0    0
587    1563522555.21    1563522557.61    2.40100002289    2    0.5226    1.0452    2.92360002289    0.0    0
588    1563522555.23    1563522557.61    2.3789999485    1    0.0054    0.0054    2.3843999485    0.0    0
589    1563522555.25    1563522557.61    2.36299991608    2    0.0042    0.0084    2.36719991608    0.0    0
590    1563522555.26    1563522557.61    2.34999990463    4    0.0055    0.022    2.35549990463    0.0    0
591    1563522555.28    1563522557.61    2.33699989319    8    0.0021    0.0168    2.33909989319    0.0    0
592    1563522555.28    1563522557.62    2.33699989319    8    0.0021    0.0168    2.33909989319    0.0    0
593    1563522555.3    1563522557.62    2.32399988174    8    0.0021    0.0168    2.32609988174    0.0    0
594    1563522555.33    1563522557.63    2.30399990082    8    0.012    0.096    2.31599990082    0.0    0
595    1563522555.35    1563522557.64    2.28900003433    16    0.0167    0.2672    2.30570003433    0.0    0
596    1563522555.37    1563522557.65    2.28299999237    32    0.0021    0.0672    2.28509999237    0.0    0
597    1563522555.38    1563522557.71    2.33200001717    32    0.4417    14.1344    2.77370001717    0.0    0
598    1563522555.39    1563522557.77    2.375    8    0.0021    0.0168    2.3771    0.0    0
599    1563522555.4    1563522557.77    2.36500000954    8    0.0273    0.2184    2.39230000954    0.0    0
600    1563522555.42    1563522557.78    2.35500001907    32    0.0029    0.0928    2.35790001907    0.0    0
601    1563522555.43    1563522557.83    2.40100002289    32    0.0028    0.0896    2.40380002289    0.0    0
602    1563522555.44    1563522557.89    2.4470000267    32    0.0021    0.0672    2.4491000267    0.0    0
603    1563522555.45    1563522557.96    2.50600004196    32    0.0021    0.0672    2.50810004196    0.0    0
604    1563522555.46    1563522558.02    2.55500006676    32    0.0021    0.0672    2.55710006676    0.0    0
605    1563522555.48    1563522558.1    2.62000012398    32    0.0021    0.0672    2.62210012398    0.0    0
606    1563522555.51    1563522558.16    2.65500020981    32    0.0287    0.9184    2.68370020981    0.0    0
607    1563522555.51    1563522558.22    2.70799994469    8    1.5016    12.0128    4.20959994469    0.0    0
608    1563522555.58    1563522558.23    2.64700007439    1    0.0024    0.0024    2.64940007439    0.0    0
609    1563522555.61    1563522558.23    2.62199997902    32    0.353    11.296    2.97499997902    0.0    0
610    1563522555.62    1563522558.29    2.67000007629    16    0.0034    0.0544    2.67340007629    0.0    0
611    1563522555.65    1563522558.3    2.65100002289    16    0.0033    0.0528    2.65430002289    0.0    0
612    1563522555.68    1563522558.32    2.63599991798    16    0.0026    0.0416    2.63859991798    0.0    0
613    1563522555.73    1563522558.33    2.60300016403    16    0.0026    0.0416    2.60560016403    0.0    0
614    1563522555.76    1563522558.35    2.58700013161    8    0.0029    0.0232    2.58990013161    0.0    0
615    1563522555.77    1563522558.36    2.58400011063    1    0.1352    0.1352    2.71920011063    0.0    0
616    1563522555.79    1563522558.36    2.5680000782    8    0.0012    0.0096    2.5692000782    0.0    0
617    1563522555.83    1563522558.36    2.53399991989    32    0.0228    0.7296    2.55679991989    0.0    0
618    1563522555.85    1563522558.42    2.5649998188    32    0.022    0.704    2.5869998188    0.0    0
619    1563522555.98    1563522558.47    2.49699997902    32    0.0525    1.68    2.54949997902    0.0    0
620    1563522556.03    1563522558.53    2.49900007248    32    0.2435    7.792    2.74250007248    0.0    0
621    1563522556.19    1563522558.59    2.39700007439    64    0.016    1.024    2.41300007439    0.0    0
622    1563522556.24    1563522558.8    2.5569999218    1    0.0015    0.0015    2.5584999218    0.0    0
623    1563522556.27    1563522558.8    2.52699995041    2    0.0067    0.0134    2.53369995041    0.0    0
624    1563522556.27    1563522558.8    2.52800011635    2    0.0064    0.0128    2.53440011635    0.0    0
625    1563522556.27    1563522558.8    2.52800011635    2    0.0056    0.0112    2.53360011635    0.0    0
626    1563522556.27    1563522558.8    2.52900004387    2    0.0055    0.011    2.53450004387    0.0    0
627    1563522556.29    1563522558.8    2.51699995995    32    0.3524    11.2768    2.86939995995    0.0    0
628    1563522556.35    1563522558.86    2.51300001144    8    0.0008    0.0064    2.51380001144    0.0    0
629    1563522556.39    1563522558.87    2.47499990463    1    0.0015    0.0015    2.47649990463    0.0    0
630    1563522556.4    1563522558.87    2.47099995613    8    0.0012    0.0096    2.47219995613    0.0    0
631    1563522556.42    1563522558.87    2.45200014114    8    0.0007    0.0056    2.45270014114    0.0    0
632    1563522556.49    1563522558.88    2.3900001049    1    0.0053    0.0053    2.3953001049    0.0    0
633    1563522556.5    1563522558.88    2.38300013542    4    0.142    0.568    2.52500013542    0.0    0
634    1563522556.5    1563522558.88    2.38199996948    2    0.1399    0.2798    2.52189996948    0.0    0
635    1563522556.62    1563522558.88    2.2650001049    2    0.0028    0.0056    2.2678001049    0.0    0
636    1563522556.62    1563522558.88    2.26400017738    2    0.0026    0.0052    2.26660017738    0.0    0
637    1563522556.62    1563522558.88    2.26300001144    2    0.0024    0.0048    2.26540001144    0.0    0
638    1563522556.62    1563522558.89    2.2650001049    2    0.0016    0.0032    2.2666001049    0.0    0
639    1563522556.73    1563522558.89    2.15799999237    1    0.0013    0.0013    2.15929999237    0.0    0
640    1563522556.85    1563522558.89    2.04500007629    64    0.3522    22.5408    2.39720007629    0.0    0
641    1563522556.92    1563522559.12    2.20000004768    32    0.0026    0.0832    2.20260004768    0.0    0
642    1563522556.94    1563522559.17    2.23600006104    32    0.0323    1.0336    2.26830006104    0.0    0
643    1563522556.94    1563522559.23    2.28500008583    4    0.0258    0.1032    2.31080008583    0.0    0
644    1563522556.98    1563522559.23    2.2539999485    32    0.0358    1.1456    2.2897999485    0.0    0
645    1563522556.98    1563522559.29    2.30200004578    4    0.0292    0.1168    2.33120004578    0.0    0
646    1563522557.0    1563522559.29    2.28799986839    1    0.0025    0.0025    2.29049986839    0.0    0
647    1563522557.01    1563522559.29    2.28100013733    1    0.0011    0.0011    2.28210013733    0.0    0
648    1563522557.01    1563522559.29    2.27799987793    1    0.0014    0.0014    2.27939987793    0.0    0
649    1563522557.02    1563522559.29    2.27300000191    1    0.0022    0.0022    2.27520000191    0.0    0
650    1563522557.03    1563522559.29    2.26799988747    1    0.0012    0.0012    2.26919988747    0.0    0
651    1563522557.03    1563522559.3    2.2650001049    1    0.0014    0.0014    2.2664001049    0.0    0
652    1563522557.04    1563522559.3    2.2619998455    1    0.0011    0.0011    2.2630998455    0.0    0
653    1563522557.06    1563522559.3    2.24000000954    1    0.0016    0.0016    2.24160000954    0.0    0
654    1563522557.07    1563522559.3    2.22600007057    1    0.002    0.002    2.22800007057    0.0    0
655    1563522557.23    1563522559.3    2.07399988174    64    0.1077    6.8928    2.18169988174    0.0    0
656    1563522557.34    1563522559.56    2.22000002861    1    0.0009    0.0009    2.22090002861    0.0    0
657    1563522557.45    1563522559.56    2.11000013351    16    1.0924    17.4784    3.20240013351    0.0    0
658    1563522557.45    1563522559.58    2.12999987602    64    0.9422    60.3008    3.07219987602    0.0    0
659    1563522558.05    1563522559.83    1.77200007439    4    0.4899    1.9596    2.26190007439    0.0    0
660    1563522558.06    1563522559.83    1.76999998093    2    0.4873    0.9746    2.25729998093    0.0    0
661    1563522558.55    1563522559.83    1.28200006485    128    0.0    0.0    1.28200006485    0.0    0
662    1563522558.83    1563522560.72    1.88999986649    128    1.092    139.776    2.98199986649    0.0    0
663    1563522561.13    1563522561.61    0.474999904633    1    0.0011    0.0011    0.476099904633    0.0    0
664    1563522561.15    1563522561.61    0.460000038147    64    0.9345    59.808    1.39450003815    0.0    0
665    1563522561.62    1563522561.82    0.193000078201    16    0.2598    4.1568    0.452800078201    0.0    0
666    1563522561.67    1563522561.83    0.164000034332    1    0.0005    0.0005    0.164500034332    0.0    0
667    1563522561.69    1563522561.83    0.140000104904    1    0.0018    0.0018    0.141800104904    0.0    0
668    1563522561.69    1563522561.84    0.141000032425    1    0.0001    0.0001    0.141100032425    0.0    0
669    1563522561.7    1563522561.84    0.139999866486    1    0.0058    0.0058    0.145799866486    0.0    0
670    1563522561.74    1563522561.84    0.0980000495911    1    0.0012    0.0012    0.0992000495911    0.0    0
671    1563522561.78    1563522561.84    0.0599999427795    1    0.0005    0.0005    0.0604999427795    0.0    0
672    1563522561.83    1563522561.84    0.00599980354309    1    0.0004    0.0004    0.00639980354309    0.0    0
673    1563522561.89    1563522561.89    0.0    16    0.0182    0.2912    0.0182    0.0    0
674    1563522561.9    1563522561.9    0.0    1    0.0005    0.0005    0.0005    0.0    0
675    1563522561.91    1563522561.91    0.0    8    0.0041    0.0328    0.0041    0.0    0
676    1563522561.92    1563522561.92    0.0    1    0.0001    0.0001    0.0001    0.0    0
677    1563522561.93    1563522561.93    0.0    1    0.0044    0.0044    0.0044    0.0    0
678    1563522561.94    1563522561.94    0.0    4    0.002    0.008    0.002    0.0    0
679    1563522561.94    1563522561.94    0.0    4    0.0021    0.0084    0.0021    0.0    0
680    1563522561.96    1563522561.96    0.0    4    0.0053    0.0212    0.0053    0.0    0
681    1563522561.97    1563522561.97    0.0    4    0.3731    1.4924    0.3731    0.0    0
682    1563522561.98    1563522561.98    0.0    1    0.0011    0.0011    0.0011    0.0    0
683    1563522562.09    1563522562.09    0.0    1    0.0036    0.0036    0.0036    0.0    0
684    1563522562.1    1563522562.1    0.0    64    0.0026    0.1664    0.0026    0.0    0
685    1563522562.11    1563522562.36    0.25    1    0.0013    0.0013    0.2513    0.0    0
686    1563522562.11    1563522562.36    0.248000144958    64    0.1087    6.9568    0.356700144958    0.0    0
687    1563522562.19    1563522562.59    0.397000074387    1    0.0016    0.0016    0.398600074387    0.0    0
688    1563522562.22    1563522562.59    0.37099981308    16    0.0029    0.0464    0.37389981308    0.0    0
689    1563522562.22    1563522562.6    0.378999948502    64    0.0033    0.2112    0.382299948502    0.0    0
690    1563522562.23    1563522562.83    0.608000040054    8    0.0033    0.0264    0.611300040054    0.0    0
691    1563522562.23    1563522562.84    0.605000019073    16    0.0057    0.0912    0.610700019073    0.0    0
692    1563522562.25    1563522562.86    0.605999946594    64    0.0314    2.0096    0.637399946594    0.0    0
693    1563522562.27    1563522563.08    0.807000160217    1    0.0009    0.0009    0.807900160217    0.0    0
694    1563522562.27    1563522563.08    0.803999900818    16    0.1025    1.64    0.906499900818    0.0    0
695    1563522562.28    1563522563.09    0.81500005722    1    0.0005    0.0005    0.81550005722    0.0    0
696    1563522562.29    1563522563.09    0.799000024796    64    0.116    7.424    0.915000024796    0.0    0
697    1563522562.3    1563522563.33    1.03199982643    1    0.0008    0.0008    1.03279982643    0.0    0
698    1563522562.3    1563522563.33    1.02699995041    1    0.0035    0.0035    1.03049995041    0.0    0
699    1563522562.33    1563522563.33    0.99599981308    16    0.0061    0.0976    1.00209981308    0.0    0
700    1563522562.35    1563522563.35    1.0    16    0.0065    0.104    1.0065    0.0    0
701    1563522562.36    1563522563.36    1.00499987602    32    0.0052    0.1664    1.01019987602    0.0    0
702    1563522562.36    1563522563.41    1.05200004578    32    0.0238    0.7616    1.07580004578    0.0    0
703    1563522562.38    1563522563.47    1.08699989319    1    0.0006    0.0006    1.08759989319    0.0    0
704    1563522562.39    1563522563.47    1.08200001717    16    0.0512    0.8192    1.13320001717    0.0    0
705    1563522562.4    1563522563.48    1.08500003815    32    0.0131    0.4192    1.09810003815    0.0    0
706    1563522562.42    1563522563.54    1.12000012398    32    0.0324    1.0368    1.15240012398    0.0    0
707    1563522562.42    1563522563.59    1.17100000381    64    0.0039    0.2496    1.17490000381    0.0    0
708    1563522562.42    1563522563.83    1.40299987793    1    0.0016    0.0016    1.40459987793    0.0    0
709    1563522562.43    1563522563.83    1.40000009537    32    0.028    0.896    1.42800009537    0.0    0
710    1563522562.45    1563522563.88    1.42899990082    2    0.0025    0.005    1.43149990082    0.0    0
711    1563522562.46    1563522563.88    1.42899990082    64    0.023    1.472    1.45199990082    0.0    0
712    1563522562.46    1563522564.1    1.64199995995    2    0.0757    0.1514    1.71769995995    0.0    0
713    1563522562.52    1563522564.1    1.57799983025    32    0.0247    0.7904    1.60269983025    0.0    0
714    1563522562.54    1563522564.15    1.61599993706    2    0.013    0.026    1.62899993706    0.0    0
715    1563522562.55    1563522564.16    1.60199999809    2    0.0029    0.0058    1.60489999809    0.0    0
716    1563522562.57    1563522564.16    1.59200000763    2    0.0725    0.145    1.66450000763    0.0    0
717    1563522562.62    1563522564.16    1.53900003433    1    0.0003    0.0003    1.53930003433    0.0    0
