#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
455    0    1024    0.0    461
456    0    1024    0.0    461
457    0    1024    0.0    461
458    0    1024    0.0    461
459    0    1024    0.0    460
460    8    1024    0.0078125    453
461    0    1024    0.0    453
462    0    1024    0.0    453
463    0    1024    0.0    453
464    0    1024    0.0    453
465    272    1024    0.265625    450
466    0    1024    0.0    450
467    0    1024    0.0    450
468    0    1024    0.0    450
469    0    1024    0.0    450
470    0    1024    0.0    447
471    0    1024    0.0    447
472    0    1024    0.0    447
473    0    1024    0.0    447
474    0    1024    0.0    447
475    97    1024    0.0947265625    442
476    0    1024    0.0    442
477    0    1024    0.0    442
478    0    1024    0.0    442
479    0    1024    0.0    442
480    0    1024    0.0    441
481    0    1024    0.0    441
482    0    1024    0.0    441
483    0    1024    0.0    441
484    320    1024    0.3125    438
485    0    1024    0.0    437
486    0    1024    0.0    437
487    0    1024    0.0    437
488    0    1024    0.0    437
489    256    1024    0.25    435
490    0    1024    0.0    435
491    0    1024    0.0    435
492    0    1024    0.0    435
493    0    1024    0.0    435
494    4    1024    0.00390625    433
495    0    1024    0.0    433
496    0    1024    0.0    433
497    0    1024    0.0    433
498    256    1024    0.25    431
499    72    1024    0.0703125    423
500    0    1024    0.0    423
501    0    1024    0.0    423
502    0    1024    0.0    423
503    0    1024    0.0    423
504    16    1024    0.015625    418
505    0    1024    0.0    418
506    0    1024    0.0    418
507    0    1024    0.0    418
508    0    1024    0.0    417
509    0    1024    0.0    408
510    0    1024    0.0    406
511    0    1024    0.0    406
512    0    1024    0.0    406
513    0    1024    0.0    406
514    68    1024    0.06640625    401
515    0    1024    0.0    401
516    0    1024    0.0    401
517    0    1024    0.0    401
518    0    1024    0.0    401
519    0    1024    0.0    398
520    0    1024    0.0    398
521    0    1024    0.0    398
522    0    1024    0.0    398
523    0    1024    0.0    395
524    0    1024    0.0    395
525    0    1024    0.0    395
526    0    1024    0.0    395
527    68    1024    0.06640625    387
528    0    1024    0.0    387
529    0    1024    0.0    387
530    0    1024    0.0    387
531    0    1024    0.0    384
532    0    1024    0.0    384
533    0    1024    0.0    384
534    0    1024    0.0    384
535    0    1024    0.0    382
536    0    1024    0.0    382
537    0    1024    0.0    382
538    0    1024    0.0    382
539    212    1024    0.20703125    379
540    0    1024    0.0    378
541    0    1024    0.0    378
542    0    1024    0.0    378
543    0    1024    0.0    378
544    0    1024    0.0    373
545    0    1024    0.0    373
546    0    1024    0.0    373
547    0    1024    0.0    373
548    324    1024    0.31640625    366
549    0    1024    0.0    366
550    0    1024    0.0    366
551    0    1024    0.0    366
552    0    1024    0.0    365
553    0    1024    0.0    365
554    0    1024    0.0    365
555    0    1024    0.0    365
556    0    1024    0.0    365
557    0    1024    0.0    361
558    0    1024    0.0    361
559    0    1024    0.0    361
560    0    1024    0.0    361
561    256    1024    0.25    360
562    0    1024    0.0    360
563    0    1024    0.0    360
564    0    1024    0.0    360
565    0    1024    0.0    358
566    0    1024    0.0    358
567    0    1024    0.0    358
568    0    1024    0.0    358
569    385    1024    0.3759765625    353
570    0    1024    0.0    353
571    0    1024    0.0    353
572    0    1024    0.0    353
573    0    1024    0.0    353
574    0    1024    0.0    351
575    0    1024    0.0    351
576    0    1024    0.0    351
577    0    1024    0.0    351
578    128    1024    0.125    346
579    0    1024    0.0    346
580    0    1024    0.0    346
581    0    1024    0.0    346
582    272    1024    0.265625    343
583    0    1024    0.0    343
584    0    1024    0.0    343
585    0    1024    0.0    343
586    0    1024    0.0    342
