#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
425    324    1024    0.31640625    54
426    0    1024    0.0    52
427    0    1024    0.0    52
428    0    1024    0.0    49
429    0    1024    0.0    49
430    64    1024    0.0625    46
431    0    1024    0.0    46
432    320    1024    0.3125    42
433    0    1024    0.0    42
434    362    1024    0.353515625    28
435    0    1024    0.0    25
436    0    1024    0.0    25
437    4    1024    0.00390625    16
438    0    1024    0.0    16
439    256    1024    0.25    14
440    0    1024    0.0    14
441    0    1024    0.0    11
442    0    1024    0.0    11
443    256    1024    0.25    10
444    0    1024    0.0    10
445    0    1024    0.0    9
446    0    1024    0.0    9
447    10    1024    0.009765625    5
448    0    1024    0.0    5
449    16    1024    0.015625    1
450    0    1024    0.0    1

average cpu utilization is: 0.0643532986111
average ssd utilization is: 0.03373046875
average gpu utilization is: 0.0289474826389
average utilization is: 0.04234375
average queuing jobs are: 379.911111111
maximum queuing jobs are: 760


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
0    1563434534.72    1563434540.77    6.0490000248    4    1.1322    4.5288    7.1812000248    1.5    2
1    1563434540.8    1563434540.82    0.0190000534058    16    0.4263    6.8208    0.445300053406    2.16666666667    3
2    1563434540.96    1563434540.97    0.0139999389648    4    0.0526    0.2104    0.0665999389648    1.5    2
3    1563434540.96    1563434540.99    0.029000043869    16    0.7709    12.3344    0.799900043869    2.16666666667    3
4    1563434541.1    1563434542.96    1.86200022697    256    0.0198    5.0688    1.88180022697    4.17487745098    7
5    1563434541.12    1563434542.97    1.84899997711    4    0.0284    0.1136    1.87739997711    1.5    2
6    1563434541.46    1563434543.0    1.53500008583    16    0.0432    0.6912    1.57820008583    2.16666666667    3
7    1563434541.49    1563434543.11    1.61500000954    64    0.4242    27.1488    2.03920000954    3.13492063492    5
8    1563434541.59    1563434543.12    1.53799986839    4    0.6477    2.5908    2.18569986839    1.5    2
9    1563434541.59    1563434543.12    1.53299999237    4    0.0834    0.3336    1.61639999237    1.5    2
10    1563434541.74    1563434543.23    1.49300003052    64    0.0131    0.8384    1.50610003052    3.17063492063    5
11    1563434541.75    1563434544.93    3.17800021172    256    0.8078    206.7968    3.98580021172    4.35058210784    8
12    1563434542.11    1563434544.94    2.82800006866    4    0.0834    0.3336    2.91140006866    1.5    2
13    1563434542.26    1563434544.95    2.69999980927    16    0.4263    6.8208    3.12629980927    2.16666666667    3
14    1563434542.41    1563434545.06    2.64600014687    64    0.4299    27.5136    3.07590014687    3.23908730159    5
15    1563434542.5    1563434545.16    2.66200017929    64    0.1865    11.936    2.84850017929    3.13492063492    5
16    1563434542.51    1563434545.18    2.66599988937    16    0.4263    6.8208    3.09229988937    2.21666666667    4
17    1563434542.56    1563434545.28    2.72499990463    64    0.0056    0.3584    2.73059990463    3.13492063492    5
18    1563434542.7    1563434545.3    2.59700012207    16    0.0296    0.4736    2.62660012207    2.16666666667    3
19    1563434542.88    1563434545.41    2.53299999237    64    0.4242    27.1488    2.95719999237    3.13492063492    5
20    1563434542.9    1563434547.15    4.2460000515    256    0.7774    199.0144    5.0234000515    4.4006127451    9
21    1563434542.93    1563434547.16    4.23000001907    4    0.0284    0.1136    4.25840001907    1.5    2
22    1563434543.2    1563434548.95    5.74900007248    256    0.7774    199.0144    6.52640007248    4.17463235294    7
23    1563434543.3    1563434548.97    5.67299985886    4    0.0284    0.1136    5.70139985886    1.5    2
24    1563434543.32    1563434548.98    5.66400003433    4    0.0284    0.1136    5.69240003433    1.5    2
25    1563434543.33    1563434549.09    5.7650001049    64    0.4299    27.5136    6.1949001049    3.23908730159    5
26    1563434543.47    1563434549.11    5.64300012589    16    0.03    0.48    5.67300012589    2.16666666667    3
27    1563434543.58    1563434549.13    5.54700016975    16    0.7709    12.3344    6.31790016975    2.16666666667    3
28    1563434543.83    1563434549.14    5.31599998474    16    0.0432    0.6912    5.35919998474    2.16666666667    3
29    1563434544.05    1563434549.16    5.11199998856    16    0.8867    14.1872    5.99869998856    2.16666666667    3
30    1563434544.15    1563434549.25    5.09800004959    64    0.1881    12.0384    5.28610004959    3.32638888889    5
31    1563434544.18    1563434551.02    6.84599995613    256    0.8087    207.0272    7.65469995613    4.37732843137    8
32    1563434544.21    1563434551.04    6.83499979973    16    0.0099    0.1584    6.84489979973    2.16666666667    3
33    1563434544.4    1563434551.15    6.75199985504    64    0.6889    44.0896    7.44089985504    3.2123015873    5
34    1563434544.58    1563434551.17    6.59200000763    16    0.03    0.48    6.62200000763    2.16666666667    3
35    1563434544.58    1563434551.18    6.60300016403    16    0.4263    6.8208    7.02930016403    2.16666666667    3
36    1563434544.68    1563434551.29    6.60800004005    64    0.9575    61.28    7.56550004005    3.2123015873    5
37    1563434544.69    1563434551.3    6.6099998951    16    0.0432    0.6912    6.6531998951    2.16666666667    3
38    1563434544.79    1563434551.4    6.61299991608    64    0.0254    1.6256    6.63839991608    3.26686507937    5
39    1563434544.8    1563434551.41    6.61899995804    4    0.5984    2.3936    7.21739995804    1.5    2
40    1563434545.23    1563434551.43    6.19799995422    16    0.7709    12.3344    6.96889995422    2.16666666667    3
41    1563434545.38    1563434551.54    6.15600013733    64    0.0056    0.3584    6.16160013733    3.30803571429    5
42    1563434545.45    1563434551.55    6.09200000763    16    0.8867    14.1872    6.97870000763    2.55    4
43    1563434545.55    1563434551.65    6.10199999809    64    0.1872    11.9808    6.28919999809    3.26686507937    5
44    1563434545.62    1563434551.66    6.04400014877    16    0.0432    0.6912    6.08720014877    2.16666666667    3
45    1563434545.75    1563434553.33    7.57899999619    256    0.4475    114.56    8.02649999619    4.66835171569    10
46    1563434545.77    1563434555.38    9.61299991608    256    0.4475    114.56    10.0604999161    4.26519607843    8
47    1563434545.77    1563434555.51    9.73300004005    64    0.0056    0.3584    9.73860004005    3.17857142857    5
48    1563434545.81    1563434557.53    11.7140002251    256    0.0057    1.4592    11.7197002251    4.24249387255    8
49    1563434545.92    1563434557.66    11.7430000305    64    0.0247    1.5808    11.7677000305    3.13492063492    5
