,aspl,diameter,hosts,number of nodes,switches
492,1.0,1,"[1024, 1153]",2,"[0, 129]"
493,0.0,0,[1058],1,[34]
494,3.45535714286,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181]",64,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157]"
495,1.0,1,"[1504, 1236]",2,"[480, 212]"
496,1.5,2,"[1155, 1028, 1742, 1471]",4,"[131, 4, 718, 447]"
497,0.0,0,[1504],1,[480]
498,3.21572580645,4,"[1086, 1186, 1897, 1226, 1360, 1785, 1213, 1215, 1152, 1315, 1476, 1901, 1620, 1917, 1566, 1621, 1925, 1192, 1353, 1092, 1803, 1388, 1394, 1805, 1966, 1486, 1823, 1025, 1129, 1055, 1411, 1994]",32,"[62, 162, 873, 202, 336, 761, 189, 191, 128, 291, 452, 877, 596, 893, 542, 597, 901, 168, 329, 68, 779, 364, 370, 781, 942, 462, 799, 1, 105, 31, 387, 970]"
499,3.05846774194,4,"[1348, 1475, 1477, 1382, 1551, 1104, 1336, 2047, 1121, 1346, 1061, 1550, 1431, 2014, 1279, 1536, 1379, 1350, 1319, 1872, 1393, 1305, 1509, 1511, 1160, 1681, 1522, 1498, 1829, 2025, 1683, 1364]",32,"[324, 451, 453, 358, 527, 80, 312, 1023, 97, 322, 37, 526, 407, 990, 255, 512, 355, 326, 295, 848, 369, 281, 485, 487, 136, 657, 498, 474, 805, 1001, 659, 340]"
500,1.5,2,"[1024, 1153, 1058, 1739]",4,"[0, 129, 34, 715]"
501,0.0,0,[1262],1,[238]
502,3.06048387097,4,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1120, 1122, 1091, 1836, 1333, 1916, 1437, 1568, 1636, 1813, 1814, 1471, 1918, 1896, 1227, 1196, 1198, 1137, 1720, 1241, 1312, 1737, 1516, 1165]",32,"[143, 225, 714, 301, 14, 339, 922, 187, 96, 98, 67, 812, 309, 892, 413, 544, 612, 789, 790, 447, 894, 872, 203, 172, 174, 113, 696, 217, 288, 713, 492, 141]"
503,0.0,0,[1262],1,[238]
504,2.39166666667,4,"[1262, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1667, 1999, 1684, 1150, 1981, 1630, 1685, 1927]",16,"[238, 937, 204, 365, 367, 338, 537, 378, 643, 975, 660, 126, 957, 606, 661, 903]"
505,3.09475806452,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1500, 1252, 1733, 1929, 1587, 2004, 1562, 1563, 1549, 1390, 1456, 1105, 1107, 1693, 1351, 1934, 1199, 1041, 1266]",32,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 476, 228, 709, 905, 563, 980, 538, 539, 525, 366, 432, 81, 83, 669, 327, 910, 175, 17, 242]"
506,0.0,0,[1262],1,[238]
507,0.0,0,[1262],1,[238]
508,0.0,0,[1024],1,[0]
509,1.5,2,"[1024, 1153, 1058, 1739]",4,"[0, 129, 34, 715]"
510,1.0,1,"[1262, 1961]",2,"[238, 937]"
511,3.04032258065,4,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728, 1259, 1676, 1649, 1650, 1754, 1307, 1793, 1148, 1132, 1613, 1938, 1939, 1884, 1156, 1637, 1833]",32,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704, 235, 652, 625, 626, 730, 283, 769, 124, 108, 589, 914, 915, 860, 132, 613, 809]"
512,0.0,0,[1979],1,[955]
513,0.0,0,[1979],1,[955]
514,0.0,0,[1167],1,[143]
515,2.39166666667,4,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1120, 1122, 1091, 1836, 1333, 1916, 1437, 1568]",16,"[143, 225, 714, 301, 14, 339, 922, 187, 96, 98, 67, 812, 309, 892, 413, 544]"
516,2.39166666667,4,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1120, 1122, 1091, 1836, 1333, 1916, 1437, 1568]",16,"[143, 225, 714, 301, 14, 339, 922, 187, 96, 98, 67, 812, 309, 892, 413, 544]"
517,2.39166666667,4,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1120, 1122, 1091, 1836, 1333, 1916, 1437, 1568]",16,"[143, 225, 714, 301, 14, 339, 922, 187, 96, 98, 67, 812, 309, 892, 413, 544]"
518,3.06048387097,4,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1120, 1122, 1091, 1836, 1333, 1916, 1437, 1568, 1636, 1813, 1814, 1471, 1918, 1896, 1227, 1196, 1198, 1137, 1720, 1241, 1312, 1737, 1516, 1165]",32,"[143, 225, 714, 301, 14, 339, 922, 187, 96, 98, 67, 812, 309, 892, 413, 544, 612, 789, 790, 447, 894, 872, 203, 172, 174, 113, 696, 217, 288, 713, 492, 141]"
519,1.5,2,"[1268, 1256, 1967, 1490]",4,"[244, 232, 943, 466]"
520,2.39166666667,4,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728]",16,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704]"
521,2.39166666667,4,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728]",16,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704]"
522,3.04032258065,4,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728, 1259, 1676, 1649, 1650, 1754, 1307, 1793, 1148, 1132, 1613, 1938, 1939, 1884, 1156, 1637, 1833]",32,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704, 235, 652, 625, 626, 730, 283, 769, 124, 108, 589, 914, 915, 860, 132, 613, 809]"
523,2.39166666667,4,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378]",16,"[129, 2, 483, 716, 47, 213, 796, 317, 480, 131, 292, 717, 374, 573, 414, 354]"
524,2.55833333333,4,"[1024, 1153, 1058, 1739, 1262, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348]",16,"[0, 129, 34, 715, 238, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324]"
525,2.39166666667,4,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378]",16,"[129, 2, 483, 716, 47, 213, 796, 317, 480, 131, 292, 717, 374, 573, 414, 354]"
526,2.55833333333,4,"[1024, 1153, 1058, 1739, 1262, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348]",16,"[0, 129, 34, 715, 238, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324]"
527,2.55833333333,4,"[1024, 1153, 1058, 1739, 1262, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348]",16,"[0, 129, 34, 715, 238, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324]"
528,2.475,4,"[1773, 1795, 1991, 1682, 2033, 1202, 1752, 1753, 1096, 1577, 1592, 1368, 1662, 1663, 1953, 2044]",16,"[749, 771, 967, 658, 1009, 178, 728, 729, 72, 553, 568, 344, 638, 639, 929, 1020]"
529,2.28333333333,3,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341]",16,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317]"
530,4.18897637795,6,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 1073, 1687, 1688, 1440, 1642, 1229, 1454, 1267, 1850, 1115, 1632, 1065, 1808, 1139, 1108, 1110, 1079, 1600, 1767, 1768, 1233, 1906, 1569, 1974, 1736, 1257, 1912, 1243, 1212, 1214, 1183, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1345, 1060, 1285, 1774, 1143, 1726, 1503, 1475]",128,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157, 62, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 49, 663, 664, 416, 618, 205, 430, 243, 826, 91, 608, 41, 784, 115, 84, 86, 55, 576, 743, 744, 209, 882, 545, 950, 712, 233, 888, 219, 188, 190, 159, 32, 3, 748, 79, 245, 828, 349, 321, 36, 261, 750, 119, 702, 479, 451]"
531,4.84072580645,11,"[1477, 1305, 1178, 1319, 1733, 1350, 1649, 1307, 1393, 1883, 1713, 1479, 1947, 1176, 1414, 1664, 1876, 1168, 1672, 1190, 1468, 1641, 1069, 1042, 1716, 1095, 1297, 1235, 1462, 1029, 1874, 1875]",32,"[453, 281, 154, 295, 709, 326, 625, 283, 369, 859, 689, 455, 923, 152, 390, 640, 852, 144, 648, 166, 444, 617, 45, 18, 692, 71, 273, 211, 438, 5, 850, 851]"
532,0.0,0,[1024],1,[0]
533,1.5,2,"[1153, 1026, 1507, 1740]",4,"[129, 2, 483, 716]"
534,3.03024193548,4,"[1058, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1345, 1060, 1285, 1774, 1143, 1726, 1503, 1475, 1382, 1551, 1104, 1336, 2047, 1795, 1991, 1682, 2033]",32,"[34, 161, 163, 324, 749, 406, 605, 446, 32, 3, 748, 79, 245, 828, 349, 321, 36, 261, 750, 119, 702, 479, 451, 358, 527, 80, 312, 1023, 771, 967, 658, 1009]"
535,0.0,0,[1739],1,[715]
536,1.5,2,"[1024, 1262, 1167, 1268]",4,"[0, 238, 143, 244]"
537,3.06048387097,4,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728, 1259, 1676, 1650, 1754, 1793, 1148, 1132, 1613, 1938, 1939, 1884, 1156, 1637, 1833, 2003, 1172]",32,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704, 235, 652, 626, 730, 769, 124, 108, 589, 914, 915, 860, 132, 613, 809, 979, 148]"
538,1.5,2,"[1052, 1735, 1320, 1751]",4,"[28, 711, 296, 727]"
539,0.0,0,[1024],1,[0]
540,3.04032258065,4,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 2032, 1073, 1687, 1688, 1440, 1642, 1229]",32,"[129, 2, 483, 716, 47, 213, 796, 317, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 1008, 49, 663, 664, 416, 618, 205]"
541,3.13709677419,4,"[1024, 1058, 1739, 1262, 1167, 1268, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363, 1946]",32,"[0, 34, 715, 238, 143, 244, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339, 922]"
542,3.04032258065,4,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728, 1259, 1676, 1649, 1650, 1754, 1307, 1793, 1148, 1132, 1613, 1938, 1939, 1884, 1156, 1637, 1833]",32,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704, 235, 652, 625, 626, 730, 283, 769, 124, 108, 589, 914, 915, 860, 132, 613, 809]"
543,1.5,2,"[1024, 1058, 1739, 1262]",4,"[0, 34, 715, 238]"
544,0.0,0,[1167],1,[143]
545,3.06048387097,4,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1120, 1122, 1091, 1836, 1333, 1916, 1437, 1568, 1636, 1813, 1814, 1471, 1918, 1896, 1227, 1196, 1198, 1137, 1720, 1241, 1312, 1737, 1516, 1165]",32,"[143, 225, 714, 301, 14, 339, 922, 187, 96, 98, 67, 812, 309, 892, 413, 544, 612, 789, 790, 447, 894, 872, 203, 172, 174, 113, 696, 217, 288, 713, 492, 141]"
546,1.5,2,"[1024, 1058, 1739, 1262]",4,"[0, 34, 715, 238]"
547,0.0,0,[1268],1,[244]
548,0.0,0,[1268],1,[244]
549,3.56994047619,5,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728, 1259, 1676, 1649, 1650, 1754, 1307, 1793, 1148, 1132, 1613, 1938, 1939, 1884, 1156, 1637, 1833, 2003, 1172, 1908, 1978, 1508, 1707, 1292, 1393, 1298, 1502, 1407, 1446, 1926, 1996, 1997, 1046, 1783, 1765, 1920, 1921, 1705, 1866, 1242, 1386, 1663, 1091, 1060, 1062, 1031, 1584, 1105, 1529]",64,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704, 235, 652, 625, 626, 730, 283, 769, 124, 108, 589, 914, 915, 860, 132, 613, 809, 979, 148, 884, 954, 484, 683, 268, 369, 274, 478, 383, 422, 902, 972, 973, 22, 759, 741, 896, 897, 681, 842, 218, 362, 639, 67, 36, 38, 7, 560, 81, 505]"
550,3.10080645161,4,"[1024, 1058, 1739, 1262, 1167, 1268, 1052, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363]",32,"[0, 34, 715, 238, 143, 244, 28, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339]"
551,1.5,2,"[1946, 2021, 2022, 1614]",4,"[922, 997, 998, 590]"
552,0.0,0,[1979],1,[955]
553,1.5,2,"[1249, 1120, 1122, 1091]",4,"[225, 96, 98, 67]"
554,1.0,1,"[1024, 1058]",2,"[0, 34]"
555,1.5,2,"[1739, 2017, 1701, 1296]",4,"[715, 993, 677, 272]"
556,0.0,0,[1262],1,[238]
557,1.0,1,"[1167, 1738]",2,"[143, 714]"
558,1.5,2,"[1268, 1256, 1967, 1490]",4,"[244, 232, 943, 466]"
559,1.0,1,"[1024, 1058]",2,"[0, 34]"
560,1.5,2,"[1024, 1058, 1739, 1262]",4,"[0, 34, 715, 238]"
561,1.0,1,"[1167, 1249]",2,"[143, 225]"
562,0.0,0,[1268],1,[244]
563,3.04032258065,4,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 2032, 1073, 1687, 1688, 1440, 1642, 1229]",32,"[129, 2, 483, 716, 47, 213, 796, 317, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 1008, 49, 663, 664, 416, 618, 205]"
564,3.04032258065,4,"[1024, 1153, 1058, 1739, 1262, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389]",32,"[0, 129, 34, 715, 238, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365]"
565,3.04032258065,4,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 2032, 1073, 1687, 1688, 1440, 1642, 1229]",32,"[129, 2, 483, 716, 47, 213, 796, 317, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 1008, 49, 663, 664, 416, 618, 205]"
566,0.0,0,[1024],1,[0]
567,1.5,2,"[1024, 1058, 1739, 1262]",4,"[0, 34, 715, 238]"
568,3.06048387097,4,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1120, 1122, 1091, 1836, 1333, 1916, 1437, 1568, 1636, 1813, 1814, 1471, 1918, 1896, 1227, 1196, 1198, 1137, 1720, 1241, 1312, 1737, 1516, 1165]",32,"[143, 225, 714, 301, 14, 339, 922, 187, 96, 98, 67, 812, 309, 892, 413, 544, 612, 789, 790, 447, 894, 872, 203, 172, 174, 113, 696, 217, 288, 713, 492, 141]"
569,1.0,1,"[1268, 1256]",2,"[244, 232]"
570,0.0,0,[1058],1,[34]
571,0.0,0,[1024],1,[0]
572,1.5,2,"[1024, 1058, 1739, 1262]",4,"[0, 34, 715, 238]"
573,1.0,1,"[1268, 1256]",2,"[244, 232]"
574,0.0,0,[1979],1,[955]
575,0.0,0,[1979],1,[955]
576,0.0,0,[1153],1,[129]
577,1.0,1,"[1153, 1026]",2,"[129, 2]"
578,1.0,1,"[1167, 1249]",2,"[143, 225]"
579,1.0,1,"[1979, 1760]",2,"[955, 736]"
580,0.0,0,[1024],1,[0]
581,0.0,0,[1153],1,[129]
582,0.0,0,[1024],1,[0]
583,0.0,0,[1153],1,[129]
584,0.0,0,[1024],1,[0]
585,1.5,2,"[1024, 1153, 1058, 1739]",4,"[0, 129, 34, 715]"
586,3.01411290323,4,"[1262, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1667, 1999, 1684, 1150, 1981, 1630, 1685, 1927, 1450, 1355, 1357, 1200, 1911, 1496, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1248, 1473, 1962]",32,"[238, 937, 204, 365, 367, 338, 537, 378, 643, 975, 660, 126, 957, 606, 661, 903, 426, 331, 333, 176, 887, 472, 936, 267, 236, 207, 177, 760, 281, 224, 449, 938]"
587,1.0,1,"[1167, 1249]",2,"[143, 225]"
588,0.0,0,[1268],1,[244]
589,1.0,1,"[1268, 1256]",2,"[244, 232]"
590,1.5,2,"[1268, 1256, 1967, 1490]",4,"[244, 232, 943, 466]"
591,1.75,2,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983]",8,"[244, 232, 943, 466, 371, 373, 278, 959]"
592,1.75,2,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983]",8,"[244, 232, 943, 466, 371, 373, 278, 959]"
593,1.75,2,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983]",8,"[244, 232, 943, 466, 371, 373, 278, 959]"
594,1.75,2,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983]",8,"[244, 232, 943, 466, 371, 373, 278, 959]"
595,2.39166666667,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252]",16,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228]"
596,3.07459677419,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252, 1733, 1929, 1587, 2004, 1562, 1563, 1350, 1549, 1390, 1456, 1105, 1107, 1693, 1351, 1934, 1199]",32,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228, 709, 905, 563, 980, 538, 539, 326, 525, 366, 432, 81, 83, 669, 327, 910, 175]"
597,3.04032258065,4,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728, 1259, 1676, 1649, 1650, 1754, 1307, 1793, 1148, 1132, 1613, 1938, 1939, 1884, 1156, 1637, 1833]",32,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704, 235, 652, 625, 626, 730, 283, 769, 124, 108, 589, 914, 915, 860, 132, 613, 809]"
598,1.75,2,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983]",8,"[244, 232, 943, 466, 371, 373, 278, 959]"
599,1.75,2,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983]",8,"[244, 232, 943, 466, 371, 373, 278, 959]"
600,3.07459677419,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252, 1733, 1929, 1587, 2004, 1562, 1563, 1350, 1549, 1390, 1456, 1105, 1107, 1693, 1351, 1934, 1199]",32,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228, 709, 905, 563, 980, 538, 539, 326, 525, 366, 432, 81, 83, 669, 327, 910, 175]"
601,3.07459677419,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252, 1733, 1929, 1587, 2004, 1562, 1563, 1350, 1549, 1390, 1456, 1105, 1107, 1693, 1351, 1934, 1199]",32,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228, 709, 905, 563, 980, 538, 539, 326, 525, 366, 432, 81, 83, 669, 327, 910, 175]"
602,3.01411290323,4,"[1262, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1667, 1999, 1684, 1150, 1981, 1630, 1685, 1927, 1450, 1355, 1357, 1200, 1911, 1496, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1248, 1473, 1962]",32,"[238, 937, 204, 365, 367, 338, 537, 378, 643, 975, 660, 126, 957, 606, 661, 903, 426, 331, 333, 176, 887, 472, 936, 267, 236, 207, 177, 760, 281, 224, 449, 938]"
603,3.01411290323,4,"[1262, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1667, 1999, 1684, 1150, 1981, 1630, 1685, 1927, 1450, 1355, 1357, 1200, 1911, 1496, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1248, 1473, 1962]",32,"[238, 937, 204, 365, 367, 338, 537, 378, 643, 975, 660, 126, 957, 606, 661, 903, 426, 331, 333, 176, 887, 472, 936, 267, 236, 207, 177, 760, 281, 224, 449, 938]"
604,3.07459677419,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252, 1733, 1929, 1587, 2004, 1562, 1563, 1350, 1549, 1390, 1456, 1105, 1107, 1693, 1351, 1934, 1199]",32,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228, 709, 905, 563, 980, 538, 539, 326, 525, 366, 432, 81, 83, 669, 327, 910, 175]"
605,3.01411290323,4,"[1262, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1667, 1999, 1684, 1150, 1981, 1630, 1685, 1927, 1450, 1355, 1357, 1200, 1911, 1496, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1248, 1473, 1962]",32,"[238, 937, 204, 365, 367, 338, 537, 378, 643, 975, 660, 126, 957, 606, 661, 903, 426, 331, 333, 176, 887, 472, 936, 267, 236, 207, 177, 760, 281, 224, 449, 938]"
606,3.01411290323,4,"[1262, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1667, 1999, 1684, 1150, 1981, 1630, 1685, 1927, 1450, 1355, 1357, 1200, 1911, 1496, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1248, 1473, 1962]",32,"[238, 937, 204, 365, 367, 338, 537, 378, 643, 975, 660, 126, 957, 606, 661, 903, 426, 331, 333, 176, 887, 472, 936, 267, 236, 207, 177, 760, 281, 224, 449, 938]"
607,1.75,2,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983]",8,"[244, 232, 943, 466, 371, 373, 278, 959]"
608,0.0,0,[1024],1,[0]
609,3.08669354839,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391]",32,"[0, 129, 34, 715, 238, 143, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367]"
610,2.525,4,"[1362, 1222, 1933, 1328, 1489, 1491, 1140, 1565, 1188, 1349, 1351, 1512, 1338, 1218, 1955, 1639]",16,"[338, 198, 909, 304, 465, 467, 116, 541, 164, 325, 327, 488, 314, 194, 931, 615]"
611,2.525,4,"[1362, 1222, 1933, 1328, 1489, 1491, 1140, 1565, 1188, 1349, 1351, 1512, 1338, 1218, 1955, 1639]",16,"[338, 198, 909, 304, 465, 467, 116, 541, 164, 325, 327, 488, 314, 194, 931, 615]"
612,2.525,4,"[1362, 1222, 1933, 1328, 1489, 1491, 1140, 1565, 1188, 1349, 1351, 1512, 1338, 1218, 1955, 1639]",16,"[338, 198, 909, 304, 465, 467, 116, 541, 164, 325, 327, 488, 314, 194, 931, 615]"
613,2.39166666667,4,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728]",16,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704]"
614,1.75,2,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941]",8,"[955, 736, 806, 807, 847, 240, 721, 917]"
615,0.0,0,[1979],1,[955]
616,1.75,2,"[1362, 1222, 1933, 1328, 1489, 1491, 1140, 1565]",8,"[338, 198, 909, 304, 465, 467, 116, 541]"
