#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
152    1562291495.36    1562291501.59    6.23190307617    16    0.0285    0.456    6.26040307617    2.58333333333    4
153    1562291495.46    1562291502.79    7.3331451416    256    0.0177    4.5312    7.3508451416    5.21703431373    8
154    1562291495.82    1562291502.79    6.97104597092    16    0.0429    0.6864    7.01394597092    2.58333333333    4
155    1562291496.27    1562291502.88    6.60409712791    64    0.0055    0.352    6.60959712791    4.06200396825    6
156    1562291496.54    1562291502.88    6.34239912033    16    0.0429    0.6864    6.38529912033    2.58333333333    4
157    1562291496.7    1562291502.89    6.18679499626    16    0.7616    12.1856    6.94839499626    2.58333333333    4
158    1562291496.85    1562291502.96    6.10810709    64    0.0234    1.4976    6.13150709    3.88045634921    6
159    1562291496.94    1562291503.03    6.09544110298    64    0.6779    43.3856    6.77334110298    4.00694444444    6
160    1562291497.31    1562291503.03    5.72304701805    4    0.0832    0.3328    5.80624701805    1.5    2
161    1562291497.55    1562291503.11    5.55402898788    64    0.6779    43.3856    6.23192898788    3.95238095238    6
162    1562291497.59    1562291503.11    5.51235389709    4    0.0522    0.2088    5.56455389709    1.5    2
163    1562291498.15    1562291504.3    6.14973497391    256    0.0177    4.5312    6.16743497391    5.06495098039    8
164    1562291498.33    1562291504.31    5.97690105438    16    0.0098    0.1568    5.98670105438    2.58333333333    4
165    1562291498.58    1562291504.31    5.72823095322    4    0.0832    0.3328    5.81143095322    1.5    2
166    1562291498.72    1562291504.32    5.59429192543    16    0.4243    6.7888    6.01859192543    2.56666666667    4
167    1562291498.86    1562291504.32    5.46559286118    16    0.0285    0.456    5.49409286118    2.68333333333    4
168    1562291498.97    1562291504.32    5.35447597504    4    0.5956    2.3824    5.95007597504    1.5    2
169    1562291499.55    1562291504.33    4.77533698082    4    0.0059    0.0236    4.78123698082    1.5    2
170    1562291499.62    1562291504.4    4.78621482849    64    0.0234    1.4976    4.80961482849    3.88045634921    6
171    1562291499.77    1562291505.63    5.86420798302    256    0.7528    192.7168    6.61700798302    5.08477328431    8
172    1562291500.2    1562291505.64    5.43226099014    4    0.0059    0.0236    5.43816099014    1.5    2
173    1562291500.37    1562291505.71    5.33707404137    64    0.4167    26.6688    5.75377404137    3.88045634921    6
174    1562291500.61    1562291505.72    5.1107840538    16    0.0098    0.1568    5.1205840538    2.68333333333    4
175    1562291500.65    1562291506.91    6.26065993309    256    0.8    204.8    7.06065993309    5.10612745098    8
176    1562291500.98    1562291506.91    5.93470191956    16    0.7616    12.1856    6.69630191956    2.58333333333    4
177    1562291501.48    1562291508.06    6.5763130188    256    0.7528    192.7168    7.3291130188    5.05196078431    8
178    1562291501.59    1562291508.13    6.53348016739    64    0.0234    1.4976    6.55688016739    4.07986111111    6
179    1562291501.72    1562291508.21    6.48800992966    64    0.1855    11.872    6.67350992966    4.04613095238    6
180    1562291501.9    1562291508.21    6.31510901451    16    0.7616    12.1856    7.07670901451    2.58333333333    4
181    1562291502.13    1562291508.21    6.08357214928    4    0.0522    0.2088    6.13577214928    1.5    2
182    1562291502.41    1562291508.21    5.80075120926    4    0.0832    0.3328    5.88395120926    1.5    2
183    1562291502.5    1562291508.21    5.71168899536    4    1.1283    4.5132    6.83998899536    1.5    2
184    1562291502.86    1562291509.5    6.63962101936    256    0.0177    4.5312    6.65732101936    5.26234681373    8
185    1562291503.03    1562291509.5    6.4696199894    4    0.0522    0.2088    6.5218199894    1.5    2
186    1562291503.15    1562291509.51    6.35282897949    16    0.0297    0.4752    6.38252897949    2.58333333333    4
187    1562291503.67    1562291509.51    5.84477305412    16    0.0098    0.1568    5.85457305412    2.63333333333    4
188    1562291503.79    1562291509.6    5.81045603752    64    0.1855    11.872    5.99595603752    3.91567460317    6
189    1562291504.11    1562291509.67    5.56236815453    64    0.0234    1.4976    5.58576815453    4.0193452381    6
190    1562291504.3    1562291509.76    5.45151090622    64    0.4167    26.6688    5.86821090622    4.0193452381    6
191    1562291504.75    1562291509.76    5.00470900536    4    0.5956    2.3824    5.60030900536    1.5    2
192    1562291504.92    1562291510.97    6.04334497452    256    0.0177    4.5312    6.06104497452    5.07879901961    8
193    1562291505.49    1562291511.04    5.55115413666    64    0.0055    0.352    5.55665413666    4.25942460317    6
194    1562291505.63    1562291511.12    5.48777318001    64    0.9446    60.4544    6.43237318001    4.00892857143    6
195    1562291506.16    1562291511.12    4.96023702621    4    0.5956    2.3824    5.55583702621    1.5    2
196    1562291506.34    1562291511.12    4.78281712532    4    0.0522    0.2088    4.83501712532    1.5    2
197    1562291506.66    1562291512.28    5.626912117    256    0.0057    1.4592    5.632612117    4.97294730392    8
198    1562291506.91    1562291512.29    5.38104295731    4    0.6452    2.5808    6.02624295731    1.5    2
199    1562291507.17    1562291512.29    5.11819791794    4    0.0284    0.1136    5.14659791794    1.5    2
200    1562291507.69    1562291513.49    5.8025290966    256    0.4221    108.0576    6.2246290966    5.16522671569    8
201    1562291507.89    1562291514.62    6.72538304329    256    0.0057    1.4592    6.73108304329    5.03838848039    8
202    1562291508.75    1562291514.62    5.86924505234    4    0.0059    0.0236    5.87514505234    1.5    2
203    1562291508.83    1562291514.62    5.79582905769    4    0.0832    0.3328    5.87902905769    1.5    2
204    1562291509.34    1562291515.84    6.49404406548    256    0.0177    4.5312    6.51174406548    4.98511029412    8
205    1562291509.37    1562291515.84    6.47443413734    16    0.0297    0.4752    6.50413413734    2.65    4
206    1562291509.5    1562291515.85    6.34863901138    16    0.0429    0.6864    6.39153901138    2.65    4
207    1562291509.58    1562291515.85    6.26485490799    4    0.6452    2.5808    6.91005490799    1.5    2
208    1562291509.7    1562291515.85    6.14610600471    4    1.1283    4.5132    7.27440600471    1.5    2
209    1562291509.76    1562291515.85    6.09547400475    4    1.1283    4.5132    7.22377400475    1.5    2
210    1562291510.0    1562291515.86    5.85434818268    16    0.8805    14.088    6.73484818268    2.63333333333    4
211    1562291510.14    1562291517.03    6.89495205879    256    0.0177    4.5312    6.91265205879    5.26479779412    8
212    1562291510.49    1562291517.11    6.62702178955    64    0.1855    11.872    6.81252178955    4.0431547619    6
213    1562291510.97    1562291517.19    6.22292995453    64    0.0055    0.352    6.22842995453    3.99057539683    6
214    1562291511.06    1562291517.26    6.19904303551    64    0.0234    1.4976    6.22244303551    3.96130952381    6
215    1562291511.3    1562291517.27    5.96663618088    16    0.0297    0.4752    5.99633618088    2.58333333333    4
216    1562291511.58    1562291517.27    5.68524384499    4    0.6452    2.5808    6.33044384499    1.5    2
217    1562291511.96    1562291517.27    5.31044602394    16    0.4243    6.7888    5.73474602394    2.56666666667    4
218    1562291512.1    1562291518.49    6.39620184898    256    0.6189    158.4384    7.01510184898    5.09114583333    8
219    1562291512.9    1562291518.5    5.59338378906    16    0.4243    6.7888    6.01768378906    2.58333333333    4
220    1562291513.49    1562291518.5    5.01104402542    16    0.7616    12.1856    5.77264402542    2.58333333333    4
221    1562291513.52    1562291519.67    6.14623594284    256    0.8    204.8    6.94623594284    5.27120098039    8
222    1562291514.22    1562291520.86    6.64924883842    256    0.8    204.8    7.44924883842    5.19757965686    8
223    1562291515.09    1562291520.87    5.7791261673    4    0.0059    0.0236    5.7850261673    1.5    2
224    1562291515.28    1562291520.87    5.59476017952    16    0.0297    0.4752    5.62446017952    2.7    4
225    1562291515.46    1562291520.88    5.41296291351    16    0.7616    12.1856    6.17456291351    2.61666666667    4
226    1562291515.49    1562291520.88    5.3876581192    16    0.0429    0.6864    5.4305581192    2.575    4
227    1562291515.65    1562291520.88    5.2310769558    4    0.0522    0.2088    5.2832769558    1.5    2
228    1562291515.91    1562291520.96    5.04782819748    64    0.0125    0.8    5.06032819748    4.02380952381    6
229    1562291516.07    1562291521.03    4.96602296829    64    0.0055    0.352    4.97152296829    3.99950396825    6
230    1562291516.35    1562291522.23    5.88449406624    256    0.4221    108.0576    6.30659406624    5.14751838235    8
