#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
116    1624363570.76    1624363579.27    8.51399993896    256    0.8    204.8    9.31399993896    4.56819852941    8
117    1624363570.82    1624363579.27    8.45499992371    16    0.0297    0.4752    8.48469992371    2.26666666667    3
118    1624363570.87    1624363579.3    8.43799996376    64    0.9446    60.4544    9.38259996376    3.75396825397    6
119    1624363570.91    1624363579.31    8.40000009537    16    0.8805    14.088    9.28050009537    2.475    4
120    1624363570.96    1624363579.33    8.36500000954    16    0.4243    6.7888    8.78930000954    2.8    5
121    1624363570.99    1624363579.34    8.35300016403    64    0.0234    1.4976    8.37640016403    3.52976190476    5
122    1624363571.01    1624363579.41    8.40799999237    64    0.6779    43.3856    9.08589999237    4.18849206349    7
123    1624363571.05    1624363579.42    8.36500000954    16    0.0429    0.6864    8.40790000954    2.26666666667    3
124    1624363571.07    1624363580.05    8.98100018501    256    0.0057    1.4592    8.98670018501    4.77714460784    9
125    1624363571.13    1624363580.05    8.92100000381    4    1.1283    4.5132    10.0493000038    1.5    2
126    1624363571.16    1624363580.06    8.89600014687    16    0.0429    0.6864    8.93890014687    2.44166666667    4
127    1624363571.27    1624363580.48    9.20700001717    256    0.4221    108.0576    9.62910001717    4.67132352941    9
128    1624363571.3    1624363580.48    9.18099999428    16    0.0098    0.1568    9.19079999428    2.475    4
129    1624363571.33    1624363580.52    9.1899998188    64    0.0234    1.4976    9.2133998188    3.81001984127    7
130    1624363571.39    1624363580.53    9.13100004196    16    0.0297    0.4752    9.16070004196    2.475    4
131    1624363571.55    1624363580.53    8.97799992561    16    0.8805    14.088    9.85849992561    2.48333333333    4
132    1624363571.57    1624363580.61    9.04100012779    64    0.0234    1.4976    9.06440012779    3.9880952381    7
133    1624363571.67    1624363580.65    8.97699999809    64    0.9446    60.4544    9.92159999809    3.76736111111    6
134    1624363571.77    1624363581.12    9.34800004959    256    0.0057    1.4592    9.35370004959    4.54598651961    8
135    1624363571.78    1624363581.12    9.33599996567    4    0.0522    0.2088    9.38819996567    1.5    2
136    1624363571.83    1624363581.15    9.32300019264    64    0.0055    0.352    9.32850019264    3.79811507937    6
137    1624363571.85    1624363581.18    9.33500003815    64    0.4167    26.6688    9.75170003815    3.66865079365    5
138    1624363571.99    1624363581.53    9.53900003433    256    0.4221    108.0576    9.96110003433    4.45208333333    7
139    1624363572.05    1624363581.53    9.48000001907    4    0.0284    0.1136    9.50840001907    1.5    2
140    1624363572.19    1624363582.02    9.83200001717    256    0.0177    4.5312    9.84970001717    4.66905637255    8
141    1624363572.28    1624363582.02    9.73900008202    4    1.1283    4.5132    10.867300082    1.5    2
142    1624363572.47    1624363582.37    9.90199995041    256    0.4221    108.0576    10.3240999504    4.45808823529    8
143    1624363572.5    1624363582.38    9.875    4    0.0522    0.2088    9.9272    1.5    2
144    1624363572.61    1624363582.84    10.2269999981    256    0.7528    192.7168    10.9797999981    4.58268995098    8
145    1624363572.63    1624363582.84    10.2120001316    4    0.0059    0.0236    10.2179001316    1.5    2
146    1624363572.65    1624363583.32    10.6619999409    256    0.6189    158.4384    11.2808999409    4.71323529412    9
147    1624363572.67    1624363583.32    10.6490001678    16    0.7616    12.1856    11.4106001678    2.46666666667    4
148    1624363572.7    1624363583.93    11.2249999046    256    0.7528    192.7168    11.9777999046    4.95263480392    10
149    1624363572.77    1624363584.35    11.5859999657    256    0.6189    158.4384    12.2048999657    4.53961397059    8
150    1624363572.84    1624363584.36    11.5130000114    16    0.0429    0.6864    11.5559000114    2.375    4
151    1624363572.9    1624363584.36    11.4559998512    4    1.1283    4.5132    12.5842998512    1.66666666667    3
152    1624363573.05    1624363585.0    11.9530000687    256    0.0057    1.4592    11.9587000687    4.96816789216    10
153    1624363573.09    1624363585.03    11.9360001087    64    0.9446    60.4544    12.8806001087    3.50595238095    5
154    1624363573.15    1624363585.03    11.8789999485    4    0.0284    0.1136    11.9073999485    1.5    2
155    1624363573.19    1624363585.08    11.8929998875    64    0.1855    11.872    12.0784998875    3.80654761905    6
156    1624363573.28    1624363585.11    11.8310000896    64    0.4167    26.6688    12.2477000896    3.60714285714    5
157    1624363573.51    1624363585.14    11.6270000935    16    0.8805    14.088    12.5075000935    2.59166666667    5
158    1624363573.61    1624363585.16    11.5569999218    4    0.6452    2.5808    12.2021999218    1.5    2
159    1624363573.68    1624363585.21    11.5320000648    64    0.6779    43.3856    12.2099000648    4.06299603175    7
160    1624363573.7    1624363585.23    11.5360000134    4    0.6452    2.5808    12.1812000134    1.66666666667    3
161    1624363573.73    1624363585.26    11.5349998474    16    0.0285    0.456    11.5634998474    2.78333333333    5
162    1624363573.81    1624363585.29    11.4849998951    4    0.0832    0.3328    11.5681998951    1.5    2
163    1624363573.84    1624363585.35    11.5160000324    64    0.0125    0.8    11.5285000324    4.06547619048    7
164    1624363573.85    1624363585.42    11.5659999847    64    0.4167    26.6688    11.9826999847    4.34970238095    7
165    1624363574.09    1624363585.87    11.7799999714    256    0.4221    108.0576    12.2020999714    4.71452205882    9
166    1624363574.12    1624363585.88    11.757999897    4    0.0522    0.2088    11.810199897    1.66666666667    3
167    1624363574.15    1624363585.91    11.763999939    64    0.6779    43.3856    12.441899939    3.94146825397    6
168    1624363574.16    1624363585.94    11.7730000019    4    0.6452    2.5808    12.4182000019    1.5    2
